team1_rush_att,team1_rush_yds,team1_rush_tds,team1_pass_cmp,team1_pass_att,team1_pass_cmp_pct,team1_pass_yds,team1_pass_tds,team1_pass_int,team1_passer_rating,team1_net_pass_yds,team1_total_yds,team1_times_sacked,team1_yds_sacked_for,team1_fumbles,team1_fumbles_lost,team1_turnovers,team1_penalties,team1_penalty_yds,team1_first_downs,team1_third_down_conv,team1_third_down_att,team1_third_down_conv_pct,team1_fourth_down_conv,team1_fourth_down_att,team1_fourth_down_conv_pct,team1_time_of_possession,team2_rush_att,team2_rush_yds,team2_rush_tds,team2_pass_cmp,team2_pass_att,team2_pass_cmp_pct,team2_pass_yds,team2_pass_tds,team2_pass_int,team2_passer_rating,team2_net_pass_yds,team2_total_yds,team2_times_sacked,team2_yds_sacked_for,team2_fumbles,team2_fumbles_lost,team2_turnovers,team2_penalties,team2_penalty_yds,team2_first_downs,team2_third_down_conv,team2_third_down_att,team2_third_down_conv_pct,team2_fourth_down_conv,team2_fourth_down_att,team2_fourth_down_conv_pct,team2_time_of_possession,team1_win
32,116,0,27,45,0.6,385,3,0,109.954,361,477,3,24,3,2,2,9,59,23,6,18,0.333,0,1,0.0,2363,23,112,0,29,54,0.5370370370370371,308,2,1,75.231,275,387,5,33,0,0,1,7,35,21,9,22,0.409,0,0,0.0,1837,1
30,89,1,25,32,0.78125,405,4,0,158.333,405,494,0,0,0,0,0,6,47,23,6,10,0.6,0,0,0.0,1938,17,151,1,33,48,0.6875,323,1,0,94.358,319,470,1,4,3,2,2,8,70,25,2,11,0.182,1,3,0.333,1662,1
32,98,0,18,27,0.6666666666666666,166,1,1,80.17,158,256,1,8,1,1,2,11,87,17,5,13,0.385,0,0,0.0,1804,26,121,0,20,36,0.5555555555555556,194,1,3,45.37,174,295,3,20,3,1,4,8,87,21,5,11,0.455,0,2,0.0,1796,1
13,32,0,27,47,0.574468085106383,276,0,1,65.559,276,308,1,0,2,0,1,6,54,15,3,12,0.25,1,3,0.333,1647,29,99,0,25,37,0.6756756756756757,373,3,0,127.421,366,465,1,7,0,0,0,7,55,24,7,14,0.5,0,0,0.0,1953,0
21,148,1,32,43,0.7441860465116279,370,2,1,105.766,362,510,1,8,1,0,1,7,48,25,7,11,0.636,0,0,0.0,1813,23,180,1,20,30,0.6666666666666666,268,3,1,114.306,234,414,6,34,0,0,1,8,69,22,7,13,0.538,1,1,1.0,1787,1
23,95,0,21,31,0.6774193548387096,268,1,0,105.309,249,344,3,19,1,0,0,6,44,18,6,13,0.462,0,0,0.0,1635,28,98,2,22,26,0.8461538461538461,259,1,0,120.994,259,357,0,0,0,0,0,9,62,19,10,14,0.714,0,0,0.0,1965,0
31,100,1,16,25,0.64,208,1,0,103.417,189,289,3,19,1,0,0,12,66,16,2,12,0.167,0,0,0.0,2033,19,39,0,25,51,0.49019607843137253,333,0,0,70.139,313,352,3,20,3,1,1,5,50,20,3,14,0.214,0,3,0.0,1567,1
34,151,3,19,30,0.6333333333333333,253,1,0,101.111,237,388,3,16,0,0,0,9,65,24,5,13,0.385,0,0,0.0,1958,20,129,1,26,45,0.5777777777777777,250,1,2,62.269,241,370,1,9,1,0,2,7,40,21,3,12,0.25,1,2,0.5,1642,1
19,25,0,26,42,0.6190476190476191,311,2,1,90.476,291,316,4,20,1,0,1,7,60,14,9,18,0.5,1,2,0.5,1661,42,259,2,18,26,0.6923076923076923,312,3,1,132.212,312,571,0,0,0,0,1,9,75,27,5,9,0.556,0,0,0.0,1939,0
34,167,0,17,28,0.6071428571428571,146,3,1,95.238,121,288,3,25,1,1,2,8,65,21,7,14,0.5,1,1,1.0,1914,24,124,1,19,28,0.6785714285714286,154,1,0,93.452,119,243,4,35,2,0,0,5,75,18,1,10,0.1,0,1,0.0,1686,1
11,20,1,25,40,0.625,349,0,0,90.521,329,349,3,20,1,0,0,8,70,15,2,11,0.182,1,1,1.0,1342,33,182,0,24,37,0.6486486486486487,272,2,0,104.786,258,440,2,14,2,0,0,10,62,26,7,14,0.5,0,1,0.0,2258,0
17,47,1,26,37,0.7027027027027027,221,2,0,103.547,208,255,1,13,0,0,0,6,44,19,2,9,0.222,2,3,0.667,1598,34,213,1,26,30,0.8666666666666667,269,3,1,123.472,261,474,1,8,0,0,1,8,67,25,7,11,0.636,0,0,0.0,2002,0
28,94,0,22,30,0.7333333333333333,245,2,2,91.667,245,339,0,0,0,0,2,8,71,19,4,10,0.4,1,1,1.0,1721,25,137,1,21,36,0.5833333333333334,293,0,1,73.032,287,424,1,6,1,1,2,9,70,21,6,13,0.462,0,0,0.0,1879,1
27,198,1,14,32,0.4375,230,1,2,52.865,223,421,1,7,5,2,4,8,100,15,4,13,0.308,0,0,0.0,1554,33,144,1,22,34,0.6470588235294118,209,2,0,101.225,191,335,2,18,2,2,2,6,35,20,5,15,0.333,0,1,0.0,2046,0
21,103,0,23,33,0.696969696969697,213,1,0,97.159,178,281,4,35,3,1,1,9,70,16,3,13,0.231,2,2,1.0,1801,30,126,1,16,29,0.5517241379310345,159,0,0,70.905,137,263,4,22,2,0,0,7,47,17,6,15,0.4,1,1,1.0,1799,0
35,124,2,20,28,0.7142857142857143,264,2,0,124.702,255,379,2,9,1,1,1,5,54,27,6,11,0.545,0,0,0.0,2190,15,42,0,18,39,0.46153846153846156,186,0,4,20.833,142,184,7,44,0,0,4,4,22,11,2,15,0.133,2,4,0.5,1410,1
33,151,1,29,35,0.8285714285714286,300,3,0,130.952,274,425,4,26,2,2,2,10,93,25,5,13,0.385,1,1,1.0,2146,16,81,1,20,34,0.5882352941176471,187,2,1,81.373,180,261,1,7,1,0,1,5,78,17,3,11,0.273,0,0,0.0,1454,1
19,129,0,23,38,0.6052631578947368,198,1,2,61.075,178,307,3,20,3,0,2,7,52,19,6,14,0.429,1,1,1.0,1645,22,31,0,30,44,0.6818181818181818,443,4,0,131.155,436,467,2,7,1,1,1,10,114,24,8,14,0.571,0,0,0.0,1955,0
29,153,1,16,27,0.5925925925925926,120,0,0,69.985,120,273,0,0,0,0,0,7,65,18,3,11,0.273,1,1,1.0,1621,24,90,0,35,50,0.7,292,1,1,83.083,282,372,2,10,0,0,1,10,81,27,3,14,0.214,3,3,1.0,1979,1
20,57,0,20,35,0.5714285714285714,203,0,1,61.964,187,244,2,16,1,0,1,11,87,15,4,13,0.308,0,1,0.0,1779,30,115,2,19,28,0.6785714285714286,283,1,0,112.649,265,380,3,18,1,1,1,8,65,20,5,13,0.385,0,0,0.0,1821,0
21,49,1,28,48,0.5833333333333334,255,1,2,62.413,237,286,3,18,1,1,3,7,60,18,9,18,0.5,2,3,0.667,1974,17,57,0,27,43,0.627906976744186,320,3,3,79.603,310,367,1,10,1,0,3,10,58,19,3,10,0.3,1,1,1.0,1626,0
21,70,1,19,35,0.5428571428571428,325,1,1,83.631,305,375,3,20,0,0,1,9,85,16,4,13,0.308,0,0,0.0,1781,24,93,0,23,31,0.7419354838709677,201,0,0,90.927,169,262,4,32,1,1,1,12,89,13,2,14,0.143,0,2,0.0,1819,1
20,88,0,20,30,0.6666666666666666,204,2,0,108.194,204,292,0,0,0,0,0,4,30,12,2,11,0.182,0,1,0.0,1484,26,91,1,23,40,0.575,304,0,0,81.667,249,340,9,55,3,1,1,9,101,21,8,17,0.471,0,1,0.0,2116,1
24,79,1,28,37,0.7567567567567568,310,2,0,118.074,300,379,1,10,0,0,0,4,39,29,5,8,0.625,0,0,0.0,1883,20,93,0,29,34,0.8529411764705882,304,3,1,121.078,304,397,0,0,0,0,1,16,128,25,8,10,0.8,0,0,0.0,1717,1
19,66,1,20,36,0.5555555555555556,250,1,2,63.426,240,306,2,10,2,2,4,8,54,17,3,11,0.273,0,0,0.0,1386,36,175,1,23,36,0.6388888888888888,243,1,1,81.134,241,416,1,2,3,1,2,7,55,25,5,13,0.385,0,0,0.0,2214,0
34,235,2,19,32,0.59375,246,2,1,91.406,241,476,1,5,0,0,1,8,100,28,5,10,0.5,0,0,0.0,1856,24,72,0,20,41,0.4878048780487805,229,0,0,66.006,211,283,3,18,3,1,1,5,35,17,3,15,0.2,1,3,0.333,1744,1
38,149,2,20,29,0.6896551724137931,213,0,1,75.79,161,310,6,52,2,2,3,3,27,20,8,15,0.533,1,2,0.5,2134,23,77,2,17,29,0.5862068965517241,235,1,0,96.193,235,312,0,0,0,0,0,7,53,16,2,9,0.222,0,0,0.0,1466,0
28,86,1,18,32,0.5625,201,1,0,85.547,201,287,0,0,0,0,0,9,61,16,6,14,0.429,0,0,0.0,1662,30,127,1,19,36,0.5277777777777778,259,2,0,94.56,246,373,3,13,3,2,2,4,30,22,7,13,0.538,0,2,0.0,1938,1
25,140,1,27,37,0.7297297297297297,374,3,0,132.038,363,503,1,11,3,0,0,4,31,27,5,9,0.556,0,1,0.0,1636,32,203,4,22,43,0.5116279069767442,267,0,0,70.591,249,452,3,18,0,0,0,7,60,29,5,13,0.385,3,4,0.75,1964,1
38,211,3,15,21,0.7142857142857143,174,1,0,112.004,174,385,0,0,1,0,0,6,59,23,5,9,0.556,0,0,0.0,1892,20,88,0,27,34,0.7941176470588235,242,2,1,103.676,214,302,4,28,1,0,1,7,84,17,3,11,0.273,2,3,0.667,1708,1
27,68,2,30,45,0.6666666666666666,320,2,1,92.824,313,381,1,7,1,1,2,8,70,21,6,15,0.4,0,0,0.0,2114,20,36,0,12,22,0.5454545454545454,98,0,1,47.159,69,105,5,29,0,0,1,5,67,6,0,12,0.0,0,1,0.0,1486,1
22,121,0,30,43,0.6976744186046512,173,2,2,73.11,127,248,8,46,0,0,2,7,52,21,9,17,0.529,1,1,1.0,1904,31,173,1,19,26,0.7307692307692307,261,4,0,144.391,240,413,2,21,2,1,1,3,35,21,4,10,0.4,0,0,0.0,1696,0
32,144,0,23,37,0.6216216216216216,380,3,1,112.444,355,499,4,25,0,0,1,4,30,24,4,14,0.286,1,1,1.0,1992,19,72,2,23,36,0.6388888888888888,336,2,0,112.731,312,384,5,24,3,2,2,6,59,17,6,13,0.462,1,1,1.0,1608,0
18,73,0,31,46,0.6739130434782609,318,2,0,101.54,293,366,5,25,1,1,1,7,69,22,5,15,0.333,2,3,0.667,1908,19,39,1,25,34,0.7352941176470589,351,3,0,135.784,337,376,2,14,2,1,1,6,65,20,6,10,0.6,0,0,0.0,1692,0
26,108,2,32,50,0.64,406,2,0,102.583,406,514,0,0,1,1,1,7,53,26,5,14,0.357,1,4,0.25,1893,23,88,1,19,27,0.7037037037037037,177,2,0,112.731,177,265,0,0,1,1,1,11,70,15,3,11,0.273,1,1,1.0,1707,0
40,168,2,23,32,0.71875,277,1,2,82.422,268,436,1,9,4,3,5,5,71,26,6,11,0.545,0,0,0.0,2177,22,79,0,14,27,0.5185185185185185,174,2,1,81.404,160,239,2,14,2,1,2,6,42,11,3,12,0.25,0,1,0.0,1423,1
24,95,0,18,36,0.5,195,1,1,64.005,175,270,3,20,1,0,1,8,60,18,6,16,0.375,0,2,0.0,1897,24,90,0,24,38,0.631578947368421,268,2,2,79.715,254,344,2,14,1,1,3,7,49,20,6,14,0.429,0,0,0.0,1703,0
24,90,0,25,31,0.8064516129032258,231,3,1,116.532,208,298,3,23,0,0,1,9,59,21,8,13,0.615,0,0,0.0,1896,21,69,0,30,43,0.6976744186046512,332,2,3,78.828,287,356,4,45,3,2,5,9,61,25,3,9,0.333,2,3,0.667,1704,1
20,77,1,34,53,0.6415094339622641,422,2,1,93.436,414,491,1,8,1,1,2,5,50,31,6,11,0.545,0,1,0.0,1941,33,176,2,16,27,0.5925925925925926,160,3,0,113.194,160,336,0,0,0,0,0,9,93,24,5,9,0.556,0,0,0.0,1659,0
34,138,0,18,27,0.6666666666666666,227,3,0,129.707,227,365,0,0,3,0,0,5,77,22,6,13,0.462,0,1,0.0,1759,17,58,1,35,53,0.660377358490566,397,0,0,88.325,364,422,5,33,1,1,1,7,50,24,5,14,0.357,1,4,0.25,1841,1
22,135,1,22,44,0.5,280,0,4,32.386,240,375,5,40,2,0,4,8,76,23,2,13,0.154,1,2,0.5,1960,23,74,1,18,39,0.46153846153846156,150,0,1,45.887,150,224,0,0,1,0,1,8,58,11,5,18,0.278,0,0,0.0,1640,0
22,136,1,21,34,0.6176470588235294,160,0,1,60.907,128,264,6,32,1,1,2,7,81,18,4,11,0.364,0,0,0.0,1762,28,94,1,24,34,0.7058823529411765,232,0,0,89.338,203,297,3,29,3,3,3,6,35,19,7,14,0.5,0,0,0.0,1838,0
29,193,4,20,31,0.6451612903225806,342,1,1,99.126,337,530,1,5,0,0,1,6,41,22,6,13,0.462,1,1,1.0,1817,29,173,0,24,34,0.7058823529411765,247,3,2,96.078,222,395,4,25,2,1,3,3,15,24,4,10,0.4,1,2,0.5,1783,1
23,81,0,24,46,0.5217391304347826,265,3,1,82.246,265,346,0,0,2,1,2,5,35,22,6,16,0.375,3,3,1.0,1579,32,188,1,21,31,0.6774193548387096,189,2,0,105.444,189,377,1,0,1,1,1,11,80,21,5,12,0.417,1,1,1.0,2021,0
35,186,0,21,34,0.6176470588235294,291,3,0,118.627,261,447,4,30,2,2,2,8,48,29,5,13,0.385,0,0,0.0,2035,25,123,3,24,42,0.5714285714285714,315,0,0,80.952,315,438,0,0,4,3,3,7,51,29,4,9,0.444,1,1,1.0,1565,0
33,79,1,25,31,0.8064516129032258,317,2,0,130.78,311,390,1,6,1,0,0,10,89,24,8,13,0.615,0,1,0.0,2256,18,72,0,17,24,0.7083333333333334,180,1,1,88.889,161,233,5,19,3,0,1,5,53,13,5,10,0.5,0,1,0.0,1344,1
17,55,0,15,28,0.5357142857142857,144,0,4,28.571,121,176,3,23,0,0,4,12,58,8,2,11,0.182,0,0,0.0,1431,37,164,1,23,31,0.7419354838709677,225,1,2,78.024,225,389,0,0,4,2,4,5,45,24,8,13,0.615,1,1,1.0,2169,0
27,115,1,22,28,0.7857142857142857,240,1,0,114.286,225,340,4,15,3,0,0,7,65,21,4,10,0.4,0,0,0.0,2004,23,115,1,22,32,0.6875,241,0,1,77.734,206,321,4,35,0,0,1,7,44,20,3,9,0.333,0,0,0.0,1596,1
30,88,2,28,41,0.6829268292682927,385,4,1,120.478,376,464,2,9,0,0,1,12,99,27,8,13,0.615,0,0,0.0,1956,11,28,2,45,68,0.6617647058823529,517,2,3,80.331,490,518,2,27,1,1,4,13,106,36,4,11,0.364,0,1,0.0,1644,1
33,72,0,24,33,0.7272727272727273,204,1,0,98.548,197,269,1,7,0,0,0,7,50,17,5,16,0.312,2,3,0.667,2127,16,40,1,27,36,0.75,233,0,0,91.551,182,222,6,51,3,2,2,7,55,15,5,13,0.385,1,2,0.5,1473,1
16,68,0,22,38,0.5789473684210527,303,3,1,98.904,303,371,0,0,1,0,1,5,48,19,4,11,0.364,0,0,0.0,1248,38,269,0,19,33,0.5757575757575758,213,2,0,97.159,186,455,5,27,1,0,0,12,104,25,4,14,0.286,1,1,1.0,2352,0
27,117,0,23,30,0.7666666666666667,193,0,1,78.889,149,266,5,44,0,0,1,9,80,18,6,14,0.429,0,0,0.0,2164,20,45,1,22,33,0.6666666666666666,223,0,1,73.169,212,257,1,11,2,2,3,6,64,15,4,11,0.364,0,1,0.0,1436,1
19,73,0,21,37,0.5675675675675675,171,0,1,57.376,102,175,8,69,2,1,2,8,60,16,4,14,0.286,1,3,0.333,1814,25,66,1,27,31,0.8709677419354839,260,2,0,123.118,260,326,0,0,1,1,1,4,37,20,3,9,0.333,0,1,0.0,1786,0
43,167,0,17,23,0.7391304347826086,268,4,0,151.812,262,429,1,6,1,1,1,5,45,25,3,10,0.3,1,1,1.0,2118,18,82,2,29,49,0.5918367346938775,395,1,1,83.291,395,477,0,0,1,1,2,6,45,24,3,11,0.273,0,0,0.0,1482,1
29,84,1,17,29,0.5862068965517241,189,1,0,89.583,181,265,1,8,3,1,1,9,76,17,5,13,0.385,0,2,0.0,1852,19,67,1,15,26,0.5769230769230769,120,0,2,37.34,61,128,10,59,2,1,3,9,52,9,3,14,0.214,0,1,0.0,1748,1
34,166,1,28,33,0.8484848484848485,426,5,0,158.333,426,592,0,0,5,1,1,9,89,31,10,13,0.769,0,0,0.0,1860,20,57,1,32,46,0.6956521739130435,330,3,1,102.627,316,373,2,14,1,0,1,7,63,22,9,16,0.562,1,1,1.0,1740,1
27,109,0,23,32,0.71875,219,2,1,98.307,204,313,4,15,0,0,1,11,78,18,4,13,0.308,1,2,0.5,1872,27,102,1,13,22,0.5909090909090909,183,0,0,85.985,150,252,5,33,1,0,0,8,60,14,4,14,0.286,0,0,0.0,1728,1
31,149,1,26,44,0.5909090909090909,374,2,0,101.894,358,507,2,16,3,3,3,9,84,28,6,13,0.462,0,0,0.0,1944,27,285,3,17,31,0.5483870967741935,181,1,0,82.863,160,445,3,21,1,0,0,8,70,22,4,12,0.333,0,1,0.0,1656,0
17,42,1,22,30,0.7333333333333333,231,2,2,89.722,194,236,4,37,0,0,2,10,75,15,4,11,0.364,0,0,0.0,1517,39,169,3,25,32,0.78125,229,0,0,96.484,229,398,0,0,2,2,2,6,69,25,6,12,0.5,1,1,1.0,2083,0
23,108,0,27,38,0.7105263157894737,262,2,0,107.566,262,370,1,0,1,0,0,7,60,21,5,12,0.417,0,1,0.0,1737,38,266,2,20,32,0.625,253,0,0,87.109,248,514,1,5,0,0,0,12,96,26,6,13,0.462,1,1,1.0,1863,0
34,211,0,22,27,0.8148148148148148,306,2,0,138.58,279,490,3,27,3,1,1,12,112,22,5,11,0.455,1,1,1.0,1960,20,64,0,21,38,0.5526315789473685,182,1,1,65.899,147,211,4,35,0,0,1,5,45,18,8,16,0.5,0,3,0.0,1640,1
31,112,0,28,36,0.7777777777777778,345,4,1,132.06,345,457,0,0,1,0,1,6,40,25,8,15,0.533,1,2,0.5,2007,22,94,1,15,27,0.5555555555555556,204,2,0,104.552,158,252,6,46,1,0,0,4,30,19,3,11,0.273,1,1,1.0,1593,1
20,145,1,18,27,0.6666666666666666,122,0,1,61.034,78,223,6,44,3,1,2,6,72,11,1,11,0.091,0,0,0.0,1687,27,130,1,28,43,0.6511627906976745,348,3,1,103.634,312,442,4,36,0,0,1,7,55,23,5,15,0.333,0,1,0.0,1913,0
19,77,1,21,31,0.6774193548387096,203,1,1,83.132,192,269,1,11,2,1,2,11,76,18,3,9,0.333,0,0,0.0,1534,40,138,1,19,28,0.6785714285714286,161,1,3,54.911,139,277,5,22,1,0,3,11,92,22,6,15,0.4,1,1,1.0,2340,0
32,191,1,14,20,0.7,182,1,1,94.167,159,350,3,23,3,1,2,12,122,15,3,11,0.273,0,0,0.0,1776,16,35,0,32,48,0.6666666666666666,211,0,2,58.594,211,246,0,0,1,1,3,4,43,19,4,13,0.308,0,1,0.0,1824,1
29,120,4,22,34,0.6470588235294118,238,0,0,85.172,215,335,2,23,0,0,0,9,78,24,3,12,0.25,0,0,0.0,2203,21,122,1,27,44,0.6136363636363636,463,2,3,83.807,441,563,3,22,1,0,3,11,124,32,2,8,0.25,0,0,0.0,1397,1
45,180,1,18,29,0.6206896551724138,151,0,1,61.135,151,331,0,0,0,0,1,7,50,25,5,14,0.357,2,2,1.0,2235,14,36,0,22,39,0.5641025641025641,321,1,0,91.934,288,324,4,33,1,1,1,11,125,18,4,12,0.333,1,2,0.5,1365,1
18,102,0,9,24,0.375,120,0,2,19.444,78,180,4,42,3,2,4,7,55,9,1,11,0.091,0,0,0.0,1337,40,275,2,20,29,0.6896551724137931,181,2,0,108.549,171,446,2,10,1,0,0,4,34,22,6,16,0.375,1,1,1.0,2263,0
34,114,3,31,41,0.7560975609756098,334,0,1,88.872,313,427,3,21,2,1,2,3,20,27,6,13,0.462,0,2,0.0,2376,16,52,0,15,31,0.4838709677419355,161,1,3,35.215,161,213,1,0,1,1,4,5,40,10,2,10,0.2,0,1,0.0,1224,1
14,42,2,30,54,0.5555555555555556,400,1,5,46.836,365,407,7,35,4,2,7,9,70,23,5,15,0.333,1,2,0.5,1730,29,59,2,20,32,0.625,227,2,0,104.557,209,268,2,18,1,1,1,3,30,17,3,15,0.2,1,1,1.0,1870,0
33,145,0,13,25,0.52,166,2,0,99.75,166,311,0,0,1,0,0,6,56,13,2,11,0.182,0,0,0.0,1641,21,84,1,27,43,0.627906976744186,217,1,2,63.808,187,271,5,30,2,0,2,5,45,21,3,14,0.214,2,2,1.0,1959,1
14,33,1,21,39,0.5384615384615384,235,0,1,61.378,217,250,2,18,0,0,1,4,20,18,5,11,0.455,0,0,0.0,1218,43,269,2,21,33,0.6363636363636364,236,0,0,84.912,228,497,1,8,1,1,1,10,81,26,9,15,0.6,0,0,0.0,2382,0
38,170,2,23,33,0.696969696969697,295,2,0,117.614,284,454,3,11,2,1,1,10,65,29,6,13,0.462,0,0,0.0,2021,24,157,3,22,37,0.5945945945945946,249,1,3,54.899,249,406,0,0,1,1,4,9,83,21,3,8,0.375,2,3,0.667,1579,1
41,192,3,30,42,0.7142857142857143,280,1,2,77.48,280,472,0,0,1,1,3,10,70,35,5,12,0.417,2,3,0.667,2388,11,53,0,19,35,0.5428571428571428,273,3,1,96.488,256,309,1,17,1,1,2,11,79,20,4,8,0.5,0,0,0.0,1212,1
26,104,0,24,36,0.6666666666666666,240,1,0,94.676,222,326,3,18,1,0,0,3,35,18,5,13,0.385,0,0,0.0,1989,24,75,0,14,29,0.4827586206896552,163,0,1,51.365,151,226,2,12,0,0,1,2,15,11,4,14,0.286,0,1,0.0,1611,1
35,122,1,22,29,0.7586206896551724,333,4,1,138.362,325,447,1,8,1,1,2,4,30,26,2,10,0.2,1,1,1.0,1924,22,108,0,26,41,0.6341463414634146,306,2,2,81.961,292,400,2,14,1,1,3,7,49,19,4,12,0.333,1,3,0.333,1676,1
29,102,1,27,37,0.7297297297297297,340,3,0,128.209,340,442,0,0,0,0,0,8,57,24,7,13,0.538,1,1,1.0,1633,25,103,0,30,36,0.8333333333333334,356,4,0,144.907,341,444,2,15,1,0,0,8,72,31,6,11,0.545,0,0,0.0,1967,1
41,99,2,24,33,0.7272727272727273,243,0,1,80.745,232,331,2,11,1,1,2,4,30,22,8,17,0.471,1,1,1.0,2332,22,109,1,13,24,0.5416666666666666,78,0,0,60.764,48,157,4,30,2,1,1,8,59,10,0,9,0.0,0,4,0.0,1268,1
34,129,2,28,40,0.7,278,0,0,89.375,270,399,1,8,0,0,0,9,68,26,10,17,0.588,0,1,0.0,1923,20,56,1,23,32,0.71875,338,2,1,113.802,326,382,2,12,0,0,1,8,105,20,2,10,0.2,0,0,0.0,1677,0
30,103,1,18,28,0.6428571428571429,177,0,1,67.113,167,270,1,10,2,0,1,8,51,11,2,14,0.143,0,0,0.0,1786,21,39,0,20,34,0.5882352941176471,207,0,3,39.706,165,204,7,42,1,0,3,6,40,12,2,14,0.143,0,2,0.0,1814,1
14,32,0,26,44,0.5909090909090909,320,2,2,77.841,316,348,1,4,1,1,3,8,74,23,7,12,0.583,0,0,0.0,1555,36,124,1,15,20,0.75,132,1,1,87.917,132,256,0,0,1,0,1,6,45,18,8,13,0.615,0,0,0.0,2045,0
29,170,0,24,39,0.6153846153846154,283,2,1,90.011,277,447,1,6,2,2,3,6,48,22,4,12,0.333,0,0,0.0,1984,20,56,1,18,32,0.5625,265,0,0,83.464,243,299,3,22,1,0,0,8,50,13,3,13,0.231,1,1,1.0,1616,1
21,71,1,21,34,0.6176470588235294,213,0,0,79.657,134,205,9,79,3,1,1,4,33,15,1,13,0.077,1,3,0.333,1667,27,80,0,20,30,0.6666666666666666,193,2,0,106.667,191,271,1,2,1,0,0,6,46,14,5,15,0.333,1,1,1.0,1933,0
23,117,0,16,26,0.6153846153846154,202,2,0,111.378,188,305,2,14,0,0,0,9,83,17,3,10,0.3,0,0,0.0,1589,30,109,2,23,35,0.6571428571428571,282,1,1,88.036,272,381,1,10,3,1,2,6,55,24,7,13,0.538,2,2,1.0,2011,1
