team1_rush_att,team1_rush_yds,team1_rush_tds,team1_pass_cmp,team1_pass_att,team1_pass_cmp_pct,team1_pass_yds,team1_pass_tds,team1_pass_int,team1_passer_rating,team1_net_pass_yds,team1_total_yds,team1_times_sacked,team1_yds_sacked_for,team1_fumbles,team1_fumbles_lost,team1_turnovers,team1_penalties,team1_penalty_yds,team1_first_downs,team1_third_down_conv,team1_third_down_att,team1_third_down_conv_pct,team1_fourth_down_conv,team1_fourth_down_att,team1_fourth_down_conv_pct,team1_time_of_possession,team2_rush_att,team2_rush_yds,team2_rush_tds,team2_pass_cmp,team2_pass_att,team2_pass_cmp_pct,team2_pass_yds,team2_pass_tds,team2_pass_int,team2_passer_rating,team2_net_pass_yds,team2_total_yds,team2_times_sacked,team2_yds_sacked_for,team2_fumbles,team2_fumbles_lost,team2_turnovers,team2_penalties,team2_penalty_yds,team2_first_downs,team2_third_down_conv,team2_third_down_att,team2_third_down_conv_pct,team2_fourth_down_conv,team2_fourth_down_att,team2_fourth_down_conv_pct,team2_time_of_possession,team1_win
18,76,0,20,39,0.513,199,1,1,63.942,188,264,2,11,0,0,1,8,62,13,1,12,0.083,3,6,0.5,1555,34,147,1,23,41,0.561,262,1,0,83.587,262,409,0,0,3,1,1,5,45,25,6,15,0.4,1,1,1,2045,0
20,56,1,34,46,0.739,307,1,2,80.616,268,324,4,39,0,0,2,4,32,18,7,15,0.467,0,4,0,2126,22,76,1,17,22,0.773,280,3,0,158.144,280,356,0,0,0,0,0,3,20,14,2,8,0.25,0,0,0,1474,0
24,133,0,20,36,0.556,203,1,2,57.986,166,299,5,37,2,2,4,2,10,19,5,13,0.385,0,1,0,1623,30,109,2,25,34,0.735,311,1,1,99.02,306,415,2,5,1,0,1,3,21,22,6,14,0.429,0,0,0,1977,0
21,88,0,12,30,0.4,88,0,2,20.139,31,119,7,57,1,0,2,4,35,6,1,14,0.071,0,3,0,1578,42,185,1,8,20,0.4,70,0,0,50,69,254,1,1,3,1,1,1,5,13,3,15,0.2,0,1,0,2022,0
30,118,0,28,47,0.596,258,0,0,74.601,235,353,3,23,2,1,1,1,5,22,7,19,0.368,2,3,0.667,1975,28,123,0,15,30,0.5,154,0,1,51.25,145,268,1,9,1,0,1,3,57,12,6,16,0.375,1,1,1,1625,0
23,82,0,29,43,0.674,280,2,2,81.541,280,362,0,0,0,0,2,6,40,20,8,14,0.571,0,3,0,1937,26,175,2,17,27,0.63,168,2,1,89.738,152,327,2,16,1,0,1,5,29,19,6,11,0.545,0,1,0,1663,0
29,113,0,20,32,0.625,137,0,0,72.005,115,228,3,22,1,0,0,3,15,14,6,16,0.375,0,0,0,1884,29,131,0,11,18,0.611,94,0,0,74.769,68,199,3,26,2,2,2,3,20,11,2,12,0.167,2,2,1,1716,1
29,125,2,16,26,0.615,189,1,0,96.474,175,300,3,14,2,1,1,5,78,20,5,10,0.5,1,1,1,1740,36,109,1,17,24,0.708,163,2,1,99.826,149,258,2,14,0,0,1,2,8,19,9,15,0.6,3,4,0.75,1860,0
35,154,2,22,28,0.786,264,4,0,145.536,246,400,3,18,2,0,0,3,15,27,3,10,0.3,1,1,1,2030,25,78,0,25,34,0.735,318,2,2,97.426,311,389,1,7,1,1,3,8,75,14,4,11,0.364,0,1,0,1570,1
22,89,0,30,44,0.682,396,2,2,92.614,359,448,4,37,0,0,2,8,77,24,2,13,0.154,2,3,0.667,2099,23,70,2,23,32,0.719,320,2,0,124.479,311,381,1,9,0,0,0,4,20,19,1,9,0.111,2,2,1,1501,0
17,50,0,20,28,0.714,157,1,2,67.113,130,180,4,27,1,1,3,4,39,12,2,10,0.2,3,4,0.75,1565,29,131,1,34,40,0.85,309,4,1,121.771,309,440,0,0,0,0,1,2,20,31,6,10,0.6,1,1,1,2035,0
20,48,1,20,34,0.588,272,1,1,81.985,238,286,5,34,1,0,1,4,35,17,4,12,0.333,2,3,0.667,1764,31,129,1,20,32,0.625,244,2,0,106.771,230,359,3,14,0,0,0,0,0,22,7,13,0.538,0,0,0,1836,0
25,138,0,16,28,0.571,189,2,0,101.637,189,327,0,0,0,0,0,0,0,18,6,12,0.5,0,0,0,1437,38,206,1,22,30,0.733,262,1,0,110.694,260,466,1,2,0,0,0,5,27,24,5,13,0.385,2,2,1,2163,1
36,128,0,30,38,0.789,359,2,2,101.645,345,473,3,14,1,1,3,6,41,26,9,15,0.6,1,3,0.333,2287,20,108,1,17,27,0.63,173,1,2,62.731,167,275,1,6,0,0,2,4,29,16,4,10,0.4,0,0,0,1313,1
30,183,1,21,28,0.75,176,3,1,111.607,145,328,3,31,1,0,1,1,10,22,3,12,0.25,0,0,0,2146,24,104,0,13,26,0.5,166,2,2,63.942,140,244,3,26,0,0,2,7,35,13,2,11,0.182,1,1,1,1454,1
25,75,0,11,16,0.688,148,0,0,97.917,117,192,5,31,0,0,0,1,10,13,3,11,0.273,1,1,1,1716,27,124,0,27,32,0.844,316,2,0,128.646,308,432,1,8,1,1,1,1,5,24,7,10,0.7,0,0,0,1884,0
39,155,1,18,20,0.9,152,1,0,115,134,289,3,18,6,2,2,4,25,16,6,15,0.4,0,0,0,2094,25,106,0,15,28,0.536,146,1,0,80.357,118,224,4,28,2,2,2,3,26,13,4,13,0.308,1,1,1,1506,1
37,227,1,13,24,0.542,141,0,0,71.701,133,360,1,8,1,1,1,3,14,21,1,11,0.091,0,1,0,1842,28,60,1,20,26,0.769,264,2,0,134.135,246,306,2,18,0,0,0,11,69,16,5,13,0.385,0,1,0,1758,0
20,105,1,27,41,0.659,319,1,1,87.348,284,389,6,35,1,0,1,7,65,17,5,16,0.312,1,3,0.333,1789,23,105,3,24,34,0.706,317,1,2,85.049,286,391,4,31,2,1,3,3,28,22,2,8,0.25,0,1,0,1811,0
25,154,0,22,38,0.579,237,2,2,71.93,221,375,3,16,1,1,3,5,37,20,6,15,0.4,2,4,0.5,1777,32,160,2,19,22,0.864,340,6,0,158.333,331,491,1,9,1,1,1,7,45,24,4,7,0.571,1,1,1,1823,0
28,111,0,24,32,0.75,213,1,0,102.734,201,312,1,12,1,0,0,1,6,20,3,11,0.273,0,0,0,1991,21,53,0,18,26,0.692,184,0,0,89.263,134,187,6,50,1,1,1,3,15,11,1,12,0.083,2,4,0.5,1609,1
35,155,2,17,24,0.708,178,0,0,92.014,162,317,3,16,0,0,0,1,15,16,7,16,0.438,1,1,1,2009,15,57,0,19,32,0.594,112,0,1,53.125,67,124,6,45,0,0,1,3,24,7,1,13,0.077,3,6,0.5,1591,1
29,134,1,15,23,0.652,224,1,0,111.504,215,349,1,9,1,0,0,5,52,16,6,13,0.462,1,1,1,1576,25,84,0,30,47,0.638,299,2,0,95.966,286,370,2,13,0,0,0,7,54,26,5,15,0.333,2,2,1,2024,1
40,221,1,25,31,0.806,232,3,1,116.667,228,449,1,4,1,0,1,5,25,32,5,10,0.5,2,2,1,2379,23,91,0,19,24,0.792,184,3,1,120.833,184,275,0,0,0,0,1,4,49,17,4,9,0.444,1,1,1,1221,1
35,108,0,25,34,0.735,208,2,0,108.456,202,310,1,6,0,0,0,5,31,20,8,18,0.444,0,0,0,2198,15,57,0,22,33,0.667,309,2,2,91.604,292,349,2,17,2,2,4,5,38,13,2,8,0.25,1,1,1,1402,1
16,67,0,18,32,0.562,180,1,1,69.792,144,211,4,36,1,1,2,6,27,13,3,10,0.3,0,2,0,1348,39,177,1,25,34,0.735,293,3,0,128.676,293,470,0,0,1,1,1,4,32,28,9,14,0.643,0,1,0,2252,0
14,62,0,17,28,0.607,169,1,2,59.97,163,225,1,6,0,0,2,5,40,12,3,9,0.333,0,1,0,1307,39,184,1,22,28,0.786,230,2,0,124.702,224,408,1,6,1,0,0,3,20,28,4,9,0.444,0,1,0,2293,0
33,101,0,20,32,0.625,224,1,0,93.75,212,313,2,12,0,0,0,7,49,16,7,17,0.412,1,1,1,2026,24,86,0,24,38,0.632,220,0,0,78.838,215,301,1,5,2,1,1,3,48,17,2,11,0.182,1,2,0.5,1574,1
15,88,1,23,33,0.697,290,1,0,106.881,281,369,1,9,2,1,1,4,25,17,3,9,0.333,0,0,0,1347,46,202,3,18,24,0.75,274,0,0,112.153,266,468,1,8,2,0,0,2,10,25,6,13,0.462,2,3,0.667,2253,0
37,127,2,15,30,0.5,169,0,1,53.333,154,281,1,15,2,0,1,4,32,19,7,15,0.467,0,0,0,1972,24,103,2,16,26,0.615,209,0,3,47.276,191,294,3,18,1,1,4,2,20,16,4,10,0.4,0,0,0,1628,1
32,104,1,19,33,0.576,197,1,0,85.038,159,263,6,38,0,0,0,3,20,20,8,16,0.5,1,3,0.333,2057,22,132,0,21,29,0.724,245,1,0,109.124,241,373,2,4,1,1,1,3,39,15,3,12,0.25,1,1,1,1543,0
37,192,3,20,32,0.625,268,1,0,99.479,240,432,3,28,1,0,0,5,55,22,6,16,0.375,1,2,0.5,2234,24,134,1,13,33,0.394,180,1,4,28.157,173,307,2,7,1,0,4,1,15,15,4,13,0.308,0,1,0,1366,1
31,125,1,20,35,0.571,302,1,2,71.369,295,420,1,7,0,0,2,6,35,21,4,13,0.308,2,3,0.667,1836,21,61,0,26,38,0.684,345,2,1,103.509,323,384,3,22,2,1,2,5,34,17,7,14,0.5,0,0,0,1764,0
28,127,1,19,29,0.655,309,3,1,121.193,301,428,1,8,4,2,3,4,26,20,5,10,0.5,0,1,0,1689,21,107,0,32,45,0.711,261,1,1,83.657,253,360,2,8,1,1,2,12,74,17,6,16,0.375,1,2,0.5,1911,1
35,170,2,24,38,0.632,301,1,1,85.526,295,465,1,6,4,1,2,9,65,28,8,15,0.533,2,2,1,2078,26,106,1,16,32,0.5,188,1,1,65.625,186,292,1,2,1,0,1,3,13,14,4,14,0.286,3,5,0.6,1522,1
29,157,0,9,21,0.429,62,0,0,50.298,48,205,2,14,1,0,0,4,20,12,3,12,0.25,0,0,0,1542,25,85,1,28,45,0.622,246,1,1,74.861,223,308,4,23,2,1,2,5,44,19,5,16,0.312,3,5,0.6,2058,1
18,121,1,26,46,0.565,336,1,5,47.283,308,429,4,28,0,0,5,10,102,21,6,14,0.429,1,3,0.333,1726,26,102,1,23,35,0.657,252,2,0,105.893,241,343,2,11,0,0,0,6,67,23,4,11,0.364,1,1,1,1874,0
36,70,1,26,35,0.743,283,2,0,116.726,265,335,2,18,0,0,0,6,44,22,10,19,0.526,1,2,0.5,2227,13,37,0,28,44,0.636,305,2,2,80.208,268,305,4,37,3,2,4,2,20,23,3,9,0.333,1,3,0.333,1373,1
25,92,1,20,37,0.541,201,0,1,58.502,170,262,6,31,1,0,1,4,29,20,5,14,0.357,1,3,0.333,1836,30,177,1,23,33,0.697,229,1,0,99.179,229,406,1,0,1,0,0,4,35,23,5,13,0.385,1,1,1,1764,0
25,97,0,20,32,0.625,253,2,0,107.943,242,339,4,11,1,1,1,6,38,19,4,12,0.333,2,2,1,1862,26,91,0,24,37,0.649,293,1,0,98.142,284,375,1,9,1,0,0,5,33,22,6,13,0.462,0,1,0,1738,0
30,54,2,28,44,0.636,374,3,2,94.318,364,418,1,10,0,0,2,9,55,26,6,16,0.375,4,6,0.667,2014,16,72,0,26,49,0.531,211,2,2,60.842,178,250,3,33,1,0,2,10,76,20,5,15,0.333,1,3,0.333,1586,1
34,162,2,17,28,0.607,219,2,0,109.077,207,369,1,12,1,0,0,6,67,25,8,14,0.571,0,0,0,1719,25,96,2,23,36,0.639,312,2,0,109.954,298,394,2,14,2,0,0,8,87,26,6,13,0.462,1,2,0.5,1881,1
11,17,1,22,36,0.611,411,2,4,79.514,373,390,4,38,2,0,4,8,64,19,3,9,0.333,0,1,0,1298,36,143,3,30,40,0.75,257,1,0,99.688,246,389,1,11,2,1,1,9,52,28,6,12,0.5,2,2,1,2302,0
22,102,3,16,35,0.457,156,1,2,44.464,143,245,1,13,1,1,3,8,68,18,3,12,0.25,1,1,1,1424,36,164,2,27,49,0.551,217,1,1,64.753,217,381,0,0,1,1,2,14,150,26,4,16,0.25,1,2,0.5,2176,0
23,83,1,25,37,0.676,238,2,0,103.209,193,276,5,45,4,2,2,2,25,19,4,13,0.308,1,2,0.5,1878,21,59,0,25,33,0.758,256,2,0,117.74,230,289,2,26,2,1,1,3,25,12,3,13,0.231,0,0,0,1722,0
20,58,0,25,36,0.694,227,2,0,104.745,215,273,3,12,1,0,0,6,47,21,7,13,0.538,0,0,0,1569,31,162,1,19,27,0.704,164,1,0,98.38,125,287,6,39,1,0,0,10,97,23,6,12,0.5,1,1,1,2031,1
39,250,2,15,27,0.556,170,1,1,71.528,170,420,1,0,0,0,1,5,35,22,8,15,0.533,0,0,0,2072,20,93,0,24,38,0.632,230,2,0,97.478,213,306,2,17,1,0,0,2,8,16,7,16,0.438,0,1,0,1528,1
30,105,2,15,21,0.714,237,1,1,104.663,230,335,1,7,3,2,3,7,64,16,5,10,0.5,0,0,0,1616,27,98,1,23,33,0.697,215,0,0,87.311,175,273,5,40,0,0,0,6,29,18,4,14,0.286,0,0,0,1984,1
16,59,0,28,42,0.667,335,1,3,69.048,309,368,3,26,1,0,3,3,20,17,6,13,0.462,0,2,0,1909,30,113,2,17,27,0.63,290,2,0,123.997,284,397,1,6,1,0,0,2,15,16,7,14,0.5,0,0,0,1691,0
16,35,0,27,40,0.675,319,3,1,106.146,304,339,2,15,0,0,1,3,20,18,5,11,0.455,0,3,0,1542,32,133,1,24,34,0.706,328,2,0,120.711,325,458,1,3,0,0,0,3,25,23,4,12,0.333,1,1,1,2058,0
24,100,1,22,33,0.667,208,1,0,94.003,197,297,2,11,0,0,0,5,35,16,6,14,0.429,0,0,0,1622,38,178,2,17,31,0.548,143,0,2,40.121,143,321,0,0,0,0,2,5,40,23,9,16,0.562,1,1,1,1978,1
12,23,0,18,37,0.486,136,0,2,35.417,80,103,6,56,2,2,4,7,55,11,5,13,0.385,0,2,0,1419,28,77,2,23,26,0.885,228,1,0,116.026,213,290,3,15,0,0,0,9,65,16,6,15,0.4,2,2,1,2181,0
36,129,0,18,24,0.75,167,0,0,93.576,154,283,3,13,2,0,0,4,35,17,5,15,0.333,0,2,0,2036,31,52,0,12,20,0.6,152,1,1,79.583,152,204,0,0,3,1,2,4,25,12,6,13,0.462,0,1,0,1564,1
16,52,1,23,31,0.742,180,1,1,85.417,154,206,4,26,2,0,1,5,45,10,2,12,0.167,1,2,0.5,1726,20,43,0,28,38,0.737,309,3,2,101.754,283,326,3,26,2,0,2,2,15,19,5,13,0.385,0,1,0,1874,0
32,148,0,23,36,0.639,229,1,1,79.514,192,340,4,37,1,0,1,8,67,21,4,15,0.267,1,1,1,2192,30,66,1,17,26,0.654,199,0,1,72.436,138,204,7,61,1,0,1,5,50,14,5,15,0.333,1,1,1,2008,1
17,75,0,25,43,0.581,264,1,0,83.866,258,333,1,6,2,2,2,6,47,16,3,13,0.231,2,3,0.667,1541,42,251,1,14,24,0.583,171,1,1,76.91,145,396,3,26,0,0,1,6,54,25,5,12,0.417,1,1,1,2059,0
30,234,2,26,39,0.667,211,1,2,67.361,202,436,3,9,5,0,2,4,28,22,7,16,0.438,3,4,0.75,2051,26,144,1,18,28,0.643,262,4,0,134.226,262,406,0,0,0,0,0,1,5,24,4,7,0.571,0,0,0,1549,0
17,60,0,29,39,0.744,284,2,0,111.485,261,321,2,23,2,1,1,4,31,18,6,12,0.5,0,2,0,1853,27,99,0,22,28,0.786,381,4,0,158.333,353,452,5,28,1,1,1,4,52,22,7,11,0.636,1,1,1,1747,0
28,87,0,23,29,0.793,218,3,0,132.471,209,296,1,9,0,0,0,6,58,20,6,12,0.5,0,0,0,2007,16,60,0,22,38,0.579,190,0,0,71.162,133,193,7,57,0,0,0,5,32,12,2,16,0.125,3,5,0.6,1593,1
21,79,0,19,36,0.528,226,3,1,88.426,218,297,1,8,1,0,1,3,28,14,3,14,0.214,3,5,0.6,1447,37,196,1,25,33,0.758,258,2,0,117.992,249,445,3,9,2,2,2,5,36,23,9,16,0.562,0,0,0,2153,0
49,266,3,7,15,0.467,94,1,0,89.306,85,351,1,9,1,0,0,1,15,28,5,9,0.556,0,0,0,2105,20,89,1,21,34,0.618,134,0,1,57.721,106,195,3,28,0,0,1,5,48,14,5,13,0.385,1,2,0.5,1495,1
27,88,0,19,40,0.475,166,1,2,46.458,148,236,3,18,4,1,3,4,19,12,4,18,0.222,0,2,0,1740,18,29,0,29,45,0.644,379,2,3,77.917,348,377,4,31,1,0,3,9,48,14,4,16,0.25,1,1,1,1860,0
34,170,0,18,28,0.643,215,3,0,123.363,202,372,3,13,0,0,0,2,10,19,6,15,0.4,1,2,0.5,2000,24,74,1,18,26,0.692,172,1,2,68.109,142,216,4,30,1,1,3,8,101,13,4,12,0.333,2,3,0.667,1600,1
28,83,1,18,32,0.562,223,1,0,88.411,204,287,2,19,1,1,1,4,40,20,5,13,0.385,2,2,1,1722,28,185,1,24,34,0.706,278,5,0,134.559,263,448,2,15,0,0,0,2,54,29,5,10,0.5,1,1,1,1878,0
22,80,1,29,42,0.69,324,2,1,97.718,298,378,5,26,1,0,1,3,26,22,6,13,0.462,1,1,1,1988,30,143,1,26,34,0.765,303,2,2,98.039,281,424,3,22,0,0,2,4,22,24,5,12,0.417,0,1,0,2021,1
26,124,2,22,36,0.611,260,5,0,122.685,254,378,1,6,0,0,0,4,30,20,9,16,0.562,0,0,0,1791,28,92,0,23,32,0.719,257,3,1,113.672,234,326,3,23,5,4,5,6,65,18,6,12,0.5,0,1,0,1809,1
29,83,2,23,38,0.605,327,1,1,86.184,320,403,1,7,3,2,3,9,59,22,5,13,0.385,0,0,0,1656,31,158,2,23,33,0.697,240,0,0,90.467,208,366,5,32,2,1,1,7,61,20,4,13,0.308,0,1,0,1944,1
25,123,1,25,39,0.641,218,1,1,76.656,203,326,2,15,3,2,3,4,39,19,5,14,0.357,1,1,1,1866,34,209,2,17,21,0.81,158,1,0,113.889,158,367,0,0,2,2,2,5,47,18,3,10,0.3,0,1,0,1734,0
30,128,0,23,41,0.561,294,3,0,103.1,282,410,2,12,2,0,0,5,34,24,6,16,0.375,0,0,0,2075,26,139,0,24,43,0.558,316,3,1,92.781,310,449,2,6,1,0,1,7,79,23,4,12,0.333,0,0,0,1663,0
19,81,1,11,28,0.393,95,0,0,48.958,54,135,5,41,2,0,0,4,35,10,1,12,0.083,0,3,0,1375,26,79,1,27,36,0.75,301,2,0,117.94,268,347,4,33,1,1,1,8,52,20,6,15,0.4,1,1,1,2225,0
37,148,1,14,29,0.483,144,2,0,85.991,142,290,1,2,2,0,0,4,26,16,6,16,0.375,1,2,0.5,1900,26,96,2,26,40,0.65,347,1,1,90.312,338,434,3,9,4,0,1,2,10,23,5,13,0.385,1,1,1,1700,1
32,138,1,24,39,0.615,271,2,0,99.412,256,394,3,15,1,1,1,7,60,24,9,16,0.562,1,1,1,2196,23,106,0,19,28,0.679,225,0,0,92.113,218,324,1,7,3,3,3,10,95,17,4,9,0.444,1,2,0.5,1404,1
28,82,1,26,45,0.578,311,3,1,91.991,307,389,1,4,2,2,3,8,75,16,4,18,0.222,3,3,1,1909,20,58,1,28,50,0.56,257,3,3,65.167,235,293,4,22,1,1,4,7,40,20,7,17,0.412,0,1,0,1691,1
25,97,1,18,26,0.692,119,2,1,88.462,110,207,1,9,0,0,1,3,30,14,3,10,0.3,0,0,0,1510,39,204,0,13,36,0.361,137,0,0,48.032,99,303,4,38,3,2,2,4,27,16,8,20,0.4,1,7,0.143,2090,1
30,132,0,19,36,0.528,146,0,0,62.963,99,231,5,47,0,0,0,5,36,16,8,20,0.4,1,1,1,1931,17,56,0,21,32,0.656,171,0,1,66.016,146,202,4,25,3,2,3,4,37,8,3,14,0.214,2,2,1,1669,1
31,106,1,21,33,0.636,224,2,1,90.972,216,322,2,8,0,0,1,4,26,19,8,17,0.471,0,0,0,2009,19,76,1,22,42,0.524,275,0,1,63.095,207,283,6,68,2,1,2,2,10,17,0,12,0,1,6,0.167,1591,1
20,70,0,22,31,0.71,269,2,2,92.003,254,324,4,15,0,0,2,5,39,17,2,11,0.182,0,1,0,1845,23,173,2,19,27,0.704,368,2,1,122.068,354,527,3,14,1,1,2,5,30,19,6,11,0.545,0,0,0,1755,0
28,118,1,23,42,0.548,233,1,1,68.849,209,327,3,24,1,0,1,4,35,21,6,15,0.4,1,1,1,2121,18,82,1,25,43,0.581,271,1,1,74.855,264,346,1,7,1,1,2,7,45,21,6,12,0.5,0,1,0,1479,1
32,111,2,19,25,0.76,274,2,1,121.083,274,385,0,0,0,0,1,5,40,19,3,11,0.273,1,1,1,1912,18,46,0,26,39,0.667,240,1,1,81.143,226,272,3,14,1,1,2,9,66,19,3,11,0.273,1,2,0.5,1688,1
30,142,2,19,33,0.576,223,1,0,88.321,194,336,3,29,1,0,0,4,35,20,6,14,0.429,1,2,0.5,1999,24,140,1,20,35,0.571,161,1,2,54.583,127,267,4,34,2,1,3,8,59,13,6,15,0.4,1,5,0.2,1601,1
28,82,1,22,36,0.611,190,1,1,72.685,182,264,2,8,1,0,1,1,5,18,3,14,0.214,1,3,0.333,1939,25,81,0,19,28,0.679,240,3,1,115.179,222,303,2,18,0,0,1,7,59,14,4,13,0.308,0,0,0,1661,0
31,156,3,33,39,0.846,347,1,1,101.603,335,491,2,12,0,0,1,6,35,27,8,14,0.571,1,2,0.5,2043,25,71,2,31,39,0.795,321,2,0,118.056,305,376,4,16,3,0,0,7,55,23,6,15,0.4,2,2,1,2052,1
34,90,0,12,27,0.444,121,1,0,70.139,104,194,3,17,3,0,0,6,55,15,4,14,0.286,0,0,0,1774,25,62,0,19,38,0.5,214,0,1,56.25,197,259,4,17,4,2,3,11,71,14,2,15,0.133,2,3,0.667,1826,1
24,29,0,22,37,0.595,212,0,0,75.507,212,241,0,0,0,0,0,4,20,13,5,15,0.333,0,0,0,1730,32,148,0,13,25,0.52,141,0,0,68.917,109,257,5,32,2,1,1,3,14,13,4,14,0.286,1,3,0.333,1870,1
28,128,2,14,29,0.483,202,1,1,68.463,194,322,1,8,0,0,1,5,36,15,6,15,0.4,0,0,0,1578,34,133,2,15,31,0.484,178,0,1,52.89,149,282,4,29,2,0,1,7,62,15,3,15,0.2,1,3,0.333,2022,1
23,55,0,26,42,0.619,312,2,0,100.496,300,355,3,12,3,2,2,4,29,19,3,14,0.214,1,1,1,1743,42,177,2,16,33,0.485,224,1,0,80.871,204,381,6,20,4,2,2,9,74,25,6,17,0.353,0,1,0,2306,1
28,146,2,19,27,0.704,314,4,0,148.765,310,456,2,4,1,0,0,5,47,24,8,11,0.727,1,1,1,1701,18,46,1,28,48,0.583,314,1,0,84.896,287,333,3,27,1,0,0,7,47,23,8,15,0.533,1,2,0.5,1899,1
23,87,0,23,44,0.523,254,2,1,75.379,240,327,2,14,0,0,1,7,86,20,7,16,0.438,0,2,0,2043,25,120,1,22,37,0.595,279,3,0,110.079,279,399,0,0,0,0,0,7,45,20,4,12,0.333,0,0,0,1557,0
38,150,2,13,23,0.565,145,1,0,89.946,132,282,2,13,2,0,0,6,51,18,10,17,0.588,0,0,0,1757,31,130,0,18,27,0.667,187,1,0,98.843,187,317,0,0,2,1,1,9,77,18,4,11,0.364,0,1,0,1843,1
25,129,0,25,36,0.694,267,3,0,118.634,253,382,2,14,0,0,0,7,63,24,5,10,0.5,1,1,1,1832,25,148,1,21,33,0.636,210,1,1,79.104,189,337,3,21,0,0,1,5,50,25,7,11,0.636,0,1,0,1768,1
36,113,3,19,29,0.655,267,1,1,92.17,249,362,2,18,1,1,2,6,50,23,6,12,0.5,0,1,0,1930,30,142,2,16,25,0.64,213,2,0,117.583,205,347,1,8,1,0,0,6,45,18,6,13,0.462,0,0,0,1670,0
28,138,2,12,23,0.522,127,0,1,50.453,107,245,3,20,1,0,1,3,31,11,6,14,0.429,1,1,1,1664,34,123,3,19,25,0.76,283,2,0,139.25,283,406,0,0,0,0,0,2,15,20,7,13,0.538,2,2,1,1936,0
30,118,1,15,26,0.577,186,1,3,53.205,164,282,3,22,0,0,3,2,8,16,0,11,0,3,3,1,1616,30,89,1,17,28,0.607,292,1,0,108.036,264,353,5,28,1,0,0,8,81,14,4,16,0.25,1,1,1,1984,0
