team1_rush_att,team1_rush_yds,team1_rush_tds,team1_pass_cmp,team1_pass_att,team1_pass_cmp_pct,team1_pass_yds,team1_pass_tds,team1_pass_int,team1_passer_rating,team1_net_pass_yds,team1_total_yds,team1_times_sacked,team1_yds_sacked_for,team1_fumbles,team1_fumbles_lost,team1_turnovers,team1_penalties,team1_penalty_yds,team1_first_downs,team1_third_down_conv,team1_third_down_att,team1_third_down_conv_pct,team1_fourth_down_conv,team1_fourth_down_att,team1_fourth_down_conv_pct,team1_time_of_possession,team2_rush_att,team2_rush_yds,team2_rush_tds,team2_pass_cmp,team2_pass_att,team2_pass_cmp_pct,team2_pass_yds,team2_pass_tds,team2_pass_int,team2_passer_rating,team2_net_pass_yds,team2_total_yds,team2_times_sacked,team2_yds_sacked_for,team2_fumbles,team2_fumbles_lost,team2_turnovers,team2_penalties,team2_penalty_yds,team2_first_downs,team2_third_down_conv,team2_third_down_att,team2_third_down_conv_pct,team2_fourth_down_conv,team2_fourth_down_att,team2_fourth_down_conv_pct,team2_time_of_possession,team1_win
26,107,1,22,33,0.6666666666666666,216,1,0,95.013,216,323,0,0,4,1,1,5,56,19,3,9,0.333,0,1,0.0,1640,34,130,0,29,43,0.6744186046511628,249,2,0,97.917,247,377,1,2,0,0,0,5,37,26,7,16,0.438,1,1,1.0,1960,0
24,68,0,37,61,0.6065573770491803,316,3,0,90.608,285,353,3,31,2,1,1,4,45,30,8,18,0.444,5,5,1.0,2019,35,215,3,16,23,0.6956521739130435,219,2,1,110.598,219,434,0,0,0,0,1,8,76,23,5,8,0.625,1,2,0.5,1581,0
31,125,4,34,49,0.6938775510204082,450,1,0,104.974,445,570,1,5,4,3,3,7,75,33,7,13,0.538,0,2,0.0,1572,34,113,0,24,37,0.6486486486486487,273,4,0,122.917,267,380,1,6,0,0,0,8,51,22,8,17,0.471,2,2,1.0,2028,1
23,112,0,24,35,0.6857142857142857,415,4,0,146.726,411,523,1,4,1,1,1,6,55,23,5,10,0.5,0,0,0.0,1735,22,99,1,31,47,0.6595744680851063,328,2,0,100.31,311,410,3,17,1,0,0,3,20,28,5,12,0.417,0,1,0.0,1865,1
22,122,3,23,35,0.6571428571428571,217,1,1,80.298,217,339,0,0,1,1,2,5,37,20,5,11,0.455,0,0,0.0,1528,24,87,2,33,42,0.7857142857142857,367,0,2,83.234,340,427,5,27,3,2,4,9,77,24,6,11,0.545,1,2,0.5,2072,1
32,135,0,18,28,0.6428571428571429,190,2,2,77.976,169,304,4,21,1,0,2,5,48,18,9,16,0.562,1,1,1.0,2069,18,75,1,25,40,0.625,241,0,1,68.854,220,295,4,21,1,1,2,3,10,22,3,13,0.231,3,3,1.0,1531,1
18,80,1,11,26,0.4230769230769231,113,0,3,15.865,95,175,3,18,0,0,3,6,45,12,2,9,0.222,0,0,0.0,1295,40,151,1,19,25,0.76,214,1,1,97.75,203,354,2,11,1,0,1,9,93,24,3,11,0.273,1,1,1.0,2305,0
26,104,0,19,39,0.48717948717948717,276,2,1,78.579,215,319,7,61,2,1,2,4,30,23,5,15,0.333,0,2,0.0,1831,22,109,1,29,41,0.7073170731707317,311,2,1,98.73,301,410,1,10,2,1,2,10,89,19,2,12,0.167,1,2,0.5,1769,0
35,259,2,18,30,0.6,240,2,0,107.639,229,488,1,11,0,0,0,8,60,26,6,12,0.5,1,1,1.0,2086,21,89,1,20,33,0.6060606060606061,244,2,1,90.972,218,307,4,26,0,0,1,7,70,19,6,12,0.5,0,1,0.0,1514,1
27,165,1,30,45,0.6666666666666666,339,3,2,92.731,315,480,2,24,2,0,2,8,60,30,10,14,0.714,1,1,1.0,2002,34,123,0,18,24,0.75,239,4,0,145.66,231,354,1,8,0,0,0,4,30,23,7,11,0.636,0,0,0.0,1598,0
29,182,2,22,27,0.8148148148148148,202,2,1,107.099,177,359,3,25,2,0,1,5,59,17,7,13,0.538,0,0,0.0,1933,29,104,0,21,32,0.65625,179,1,0,90.495,173,277,1,6,0,0,0,5,65,17,5,14,0.357,0,2,0.0,1667,1
26,121,2,26,43,0.6046511627906976,242,0,2,56.541,242,363,0,0,1,1,3,5,30,25,7,12,0.583,0,1,0.0,1727,39,191,2,20,27,0.7407407407407407,267,3,0,142.052,258,449,1,9,1,1,1,4,24,30,7,12,0.583,1,1,1.0,1873,0
23,117,1,19,33,0.5757575757575758,223,1,0,88.321,199,316,4,24,2,2,2,6,42,19,4,12,0.333,1,1,1.0,1575,32,160,2,26,38,0.6842105263157895,286,1,1,88.268,278,438,3,8,1,0,1,11,97,22,7,17,0.412,2,2,1.0,2025,0
17,51,0,25,36,0.6944444444444444,275,1,1,89.468,253,304,4,22,1,1,2,4,22,18,3,9,0.333,0,1,0.0,1509,37,230,1,18,24,0.75,204,1,0,113.889,177,407,4,27,0,0,0,3,21,23,5,14,0.357,2,2,1.0,2091,0
44,183,1,22,33,0.6666666666666666,311,1,1,94.381,296,479,2,15,1,0,1,6,40,28,6,13,0.462,1,2,0.5,2367,22,125,0,27,47,0.574468085106383,302,2,0,90.913,289,414,1,13,0,0,0,11,90,23,7,15,0.467,1,1,1.0,1718,0
30,154,0,21,28,0.75,288,5,1,132.143,275,429,2,13,0,0,1,9,68,22,3,7,0.429,0,0,0.0,1879,25,67,2,30,44,0.6818181818181818,397,1,1,94.602,397,464,1,0,0,0,1,2,12,29,7,12,0.583,1,1,1.0,1721,1
19,112,2,26,38,0.6842105263157895,312,1,1,91.118,312,424,0,0,0,0,1,10,129,26,7,11,0.636,0,0,0.0,1422,35,116,1,28,38,0.7368421052631579,284,3,0,120.943,261,377,3,23,2,1,1,3,13,28,10,17,0.588,2,2,1.0,2178,0
17,72,2,30,42,0.7142857142857143,275,0,1,78.968,246,318,4,29,1,1,2,8,63,22,3,10,0.3,0,3,0.0,1538,36,138,2,18,20,0.9,160,2,0,133.333,156,294,1,4,0,0,0,6,51,23,7,13,0.538,1,1,1.0,2062,0
25,130,0,29,51,0.5686274509803921,316,4,2,85.09,307,437,2,9,2,0,2,10,80,24,4,15,0.267,1,2,0.5,2090,25,144,2,19,38,0.5,238,1,1,67.654,227,371,2,11,1,0,1,7,75,22,4,13,0.308,0,0,0.0,1510,1
21,101,1,24,33,0.7272727272727273,311,4,1,128.914,274,375,4,37,1,1,2,5,55,23,5,10,0.5,1,1,1.0,1668,32,167,2,23,32,0.71875,321,2,1,111.589,311,478,2,10,3,1,2,3,30,28,6,10,0.6,0,1,0.0,1932,1
18,48,0,31,44,0.7045454545454546,312,2,0,105.492,256,304,8,56,0,0,0,9,73,24,3,13,0.231,0,0,0.0,1936,36,172,1,29,47,0.6170212765957447,225,1,2,62.81,206,378,3,19,2,0,2,11,93,27,10,21,0.476,0,0,0.0,2264,0
22,103,1,21,37,0.5675675675675675,224,2,3,58.84,206,309,3,18,4,2,5,4,40,19,5,11,0.455,1,1,1.0,1583,37,158,2,16,23,0.6956521739130435,156,2,0,117.301,142,300,2,14,1,0,0,6,50,19,5,14,0.357,1,1,1.0,2017,0
38,169,1,23,36,0.6388888888888888,237,2,0,101.273,218,387,2,19,1,0,0,2,14,25,8,18,0.444,2,2,1.0,2211,15,29,1,19,27,0.7037037037037037,264,2,1,110.725,231,260,5,33,0,0,1,4,49,13,5,12,0.417,0,0,0.0,1389,1
33,226,1,16,27,0.5925925925925926,251,3,2,96.373,238,464,2,13,2,1,3,3,20,22,4,10,0.4,0,1,0.0,1708,34,134,2,23,37,0.6216216216216216,321,0,1,78.773,310,444,2,11,2,0,1,4,45,23,3,13,0.231,1,1,1.0,1892,0
22,126,0,24,32,0.75,261,2,0,119.401,249,375,2,12,3,3,3,6,40,22,3,9,0.333,0,0,0.0,1521,38,250,2,17,28,0.6071428571428571,162,1,1,73.81,156,406,2,6,0,0,1,2,33,25,3,11,0.273,0,0,0.0,2079,0
35,93,3,25,36,0.6944444444444444,343,1,0,108.912,327,420,2,16,0,0,0,6,45,29,8,12,0.667,0,0,0.0,2384,15,66,0,17,32,0.53125,179,0,1,56.641,165,231,2,14,4,2,3,5,28,13,4,10,0.4,1,2,0.5,1216,1
23,117,1,35,49,0.7142857142857143,330,1,1,87.968,319,436,2,11,4,3,4,8,60,26,10,15,0.667,0,0,0.0,1871,21,81,0,22,28,0.7857142857142857,235,1,0,113.542,221,302,2,14,0,0,0,3,30,14,3,12,0.25,0,0,0.0,1729,0
31,119,1,19,25,0.76,234,1,0,117.75,234,353,0,0,0,0,0,4,40,21,3,10,0.3,1,1,1.0,1808,29,109,0,17,29,0.5862068965517241,168,1,3,46.983,151,260,2,17,0,0,3,7,57,15,3,12,0.25,0,1,0.0,1792,1
27,90,0,22,31,0.7096774193548387,270,2,0,119.019,232,322,4,38,0,0,0,7,46,22,4,12,0.333,1,1,1.0,1970,27,109,1,23,35,0.6571428571428571,270,2,3,72.321,268,377,1,2,0,0,3,7,38,28,4,10,0.4,1,1,1.0,1630,1
26,117,0,27,40,0.675,315,5,0,130.729,295,412,4,20,2,1,1,5,30,23,5,13,0.385,1,1,1.0,1954,21,61,1,37,57,0.6491228070175439,472,3,2,93.604,461,522,2,11,1,1,3,10,59,27,7,15,0.467,2,2,1.0,1646,1
14,42,0,25,39,0.6410256410256411,229,1,2,67.147,184,226,6,45,1,0,2,4,30,13,5,14,0.357,0,1,0.0,1618,25,68,0,25,38,0.6578947368421053,297,3,0,115.789,285,353,2,12,1,0,0,9,71,17,8,16,0.5,1,1,1.0,1982,0
20,122,0,29,36,0.8055555555555556,288,3,0,127.778,275,397,2,13,3,1,1,8,83,21,5,11,0.455,1,1,1.0,1700,26,98,1,21,32,0.65625,283,3,0,124.87,271,369,1,12,0,0,0,2,10,24,5,11,0.455,1,2,0.5,1900,0
31,132,1,31,42,0.7380952380952381,385,4,0,133.532,385,517,0,0,1,1,1,6,38,29,10,13,0.769,0,2,0.0,2036,21,158,0,15,28,0.5357142857142857,97,1,0,73.065,70,228,4,27,3,1,1,6,45,16,3,9,0.333,0,1,0.0,1564,1
32,117,2,19,31,0.6129032258064516,242,2,3,67.608,242,359,0,0,0,0,3,8,94,21,6,12,0.5,0,0,0.0,1899,24,129,1,25,44,0.5681818181818182,246,0,0,72.727,192,321,6,54,0,0,0,11,118,18,8,19,0.421,0,2,0.0,1701,1
23,129,0,24,31,0.7741935483870968,133,3,0,116.734,133,262,1,0,1,1,1,5,29,21,3,9,0.333,0,0,0.0,1372,35,168,2,26,37,0.7027027027027027,276,2,1,98.48,276,444,0,0,0,0,1,10,72,30,7,11,0.636,1,1,1.0,2228,0
16,28,0,26,42,0.6190476190476191,249,1,1,76.389,241,269,1,8,0,0,1,8,103,16,4,14,0.286,0,0,0.0,1652,38,103,0,16,29,0.5517241379310345,190,1,0,86.853,186,289,1,4,0,0,0,8,76,18,8,19,0.421,1,2,0.5,1948,0
34,205,2,25,36,0.6944444444444444,300,1,1,92.361,300,505,1,0,0,0,1,7,73,28,4,11,0.364,1,1,1.0,1991,20,89,0,27,40,0.675,351,2,1,101.146,340,429,3,11,0,0,1,6,49,25,2,10,0.2,1,1,1.0,1609,1
40,307,3,20,31,0.6451612903225806,202,3,0,115.255,201,508,2,1,0,0,0,5,40,33,5,11,0.455,0,0,0.0,2012,18,85,1,41,58,0.7068965517241379,502,4,1,112.859,481,566,3,21,2,2,3,6,65,35,6,11,0.545,1,2,0.5,1588,1
42,164,3,19,25,0.76,246,2,1,116.417,228,392,2,18,2,0,1,4,67,29,10,14,0.714,1,1,1.0,2206,22,90,1,17,31,0.5483870967741935,206,3,1,94.288,191,281,3,15,0,0,1,5,49,18,7,14,0.5,3,3,1.0,1394,1
40,162,3,16,22,0.7272727272727273,260,1,0,127.083,248,410,3,12,0,0,0,4,36,24,5,12,0.417,1,1,1.0,2191,26,96,0,20,33,0.6060606060606061,300,2,0,110.669,290,386,3,10,3,1,1,2,15,20,3,12,0.25,1,2,0.5,1409,1
26,98,2,24,34,0.7058823529411765,360,2,1,112.377,343,441,2,17,1,0,1,0,0,26,4,10,0.4,0,1,0.0,1611,22,103,1,29,45,0.6444444444444445,315,0,2,66.435,312,415,1,3,1,0,2,3,20,25,7,13,0.538,0,0,0.0,1989,1
22,69,2,32,45,0.7111111111111111,314,0,0,90.417,274,343,3,40,1,1,1,2,20,24,4,13,0.308,2,3,0.667,1838,32,144,2,15,23,0.6521739130434783,208,2,2,86.866,206,350,1,2,0,0,2,5,30,18,5,11,0.455,2,2,1.0,1762,0
27,115,0,30,46,0.6521739130434783,369,5,1,117.029,369,484,0,0,0,0,1,8,90,28,5,11,0.455,0,0,0.0,2095,23,46,0,20,25,0.8,290,3,1,137.917,278,324,2,12,1,1,2,7,60,15,4,10,0.4,1,1,1.0,1505,1
25,136,0,23,36,0.6388888888888888,190,0,1,65.741,159,295,5,31,1,0,1,4,20,19,4,13,0.308,1,2,0.5,1998,23,58,1,25,32,0.78125,200,1,0,103.125,182,240,2,18,2,1,1,1,5,15,5,13,0.385,1,1,1.0,1602,0
24,63,2,24,34,0.7058823529411765,288,2,0,115.809,274,337,1,14,0,0,0,5,81,21,7,13,0.538,1,1,1.0,1698,23,86,0,32,44,0.7272727272727273,311,2,0,107.292,297,383,2,14,3,2,2,7,65,24,8,14,0.571,1,2,0.5,1902,1
20,116,2,32,45,0.7111111111111111,338,1,2,81.528,301,417,5,37,1,1,3,6,42,25,5,11,0.455,0,1,0.0,1831,28,93,1,18,28,0.6428571428571429,193,1,1,81.399,174,267,3,19,2,0,1,3,25,18,4,13,0.308,2,2,1.0,1769,0
35,185,0,20,37,0.5405405405405406,190,1,3,43.75,172,357,2,18,1,1,4,4,43,21,6,15,0.4,2,3,0.667,1894,25,94,0,19,29,0.6551724137931034,236,2,0,113.578,229,323,1,7,2,1,1,4,38,19,4,11,0.364,0,0,0.0,1706,0
26,88,0,27,33,0.8181818181818182,327,4,0,147.538,315,403,1,12,0,0,0,3,30,22,6,11,0.545,1,2,0.5,1778,25,78,2,28,39,0.717948717948718,285,0,0,92.361,249,327,4,36,0,0,0,3,23,24,3,12,0.25,2,4,0.5,1822,1
14,35,1,30,42,0.7142857142857143,243,1,1,83.73,208,243,3,35,1,0,1,6,66,18,3,10,0.3,0,0,0.0,1708,20,106,0,25,41,0.6097560975609756,253,1,0,86.738,233,339,3,20,2,1,1,11,109,18,4,14,0.286,1,2,0.5,1892,1
27,124,0,27,36,0.75,313,2,0,119.329,313,437,0,0,0,0,0,4,25,24,6,12,0.5,0,0,0.0,1985,24,166,1,21,37,0.5675675675675675,226,0,1,63.57,207,373,2,19,1,0,1,3,40,21,6,13,0.462,1,1,1.0,1615,1
28,70,0,19,30,0.6333333333333333,183,0,1,66.389,135,205,7,48,3,2,3,5,40,12,3,16,0.188,2,3,0.667,2079,24,161,0,19,37,0.5135135135135135,180,2,1,71.903,171,332,1,9,0,0,1,4,25,17,7,15,0.467,0,1,0.0,1521,0
30,127,3,27,37,0.7297297297297297,380,1,1,103.435,369,496,1,11,1,0,1,10,59,28,5,12,0.417,1,1,1.0,1935,28,123,0,18,33,0.5454545454545454,195,1,0,82.26,162,285,3,33,0,0,0,6,30,21,4,13,0.308,0,2,0.0,1665,1
20,75,0,31,49,0.6326530612244898,301,2,0,94.005,289,364,4,12,2,2,2,4,35,22,8,16,0.5,1,3,0.333,1919,22,129,0,25,35,0.7142857142857143,359,3,2,109.107,357,486,1,2,1,0,2,5,25,24,5,10,0.5,1,1,1.0,1681,0
35,144,2,22,31,0.7096774193548387,347,3,1,126.68,346,490,1,1,0,0,1,8,59,22,7,14,0.5,2,2,1.0,2118,20,80,2,22,43,0.5116279069767442,340,2,1,83.479,333,413,3,7,0,0,1,10,94,21,6,14,0.429,1,2,0.5,1482,1
32,136,2,27,34,0.7941176470588235,239,3,0,125.368,231,367,1,8,1,1,1,8,86,25,11,15,0.733,0,0,0.0,2083,16,94,2,21,36,0.5833333333333334,276,2,2,78.009,242,336,5,34,0,0,2,9,84,20,10,14,0.714,0,1,0.0,1517,1
14,38,1,18,30,0.6,111,0,0,67.5,70,108,8,41,2,0,0,3,40,10,2,13,0.154,0,1,0.0,1465,35,129,2,21,30,0.7,309,2,1,111.667,300,429,1,9,1,0,1,5,60,20,6,15,0.4,0,1,0.0,2135,0
19,131,1,16,35,0.45714285714285713,171,1,2,46.25,128,259,5,43,2,1,3,7,75,19,2,10,0.2,0,2,0.0,1387,33,94,1,22,28,0.7857142857142857,350,3,0,154.464,342,436,2,8,1,0,0,7,69,22,4,12,0.333,2,2,1.0,2213,0
33,124,0,22,38,0.5789473684210527,265,2,2,75.0,261,385,1,4,1,0,2,2,10,22,10,17,0.588,1,1,1.0,2085,18,68,1,21,33,0.6363636363636364,243,0,2,60.543,240,308,1,3,0,0,2,5,34,15,4,11,0.364,1,1,1.0,1515,1
29,126,2,24,33,0.7272727272727273,288,1,1,96.528,276,402,2,12,1,1,2,3,25,28,5,9,0.556,0,0,0.0,1658,27,89,2,20,33,0.6060606060606061,222,0,0,80.619,211,300,2,11,1,1,1,8,81,20,7,13,0.538,0,0,0.0,1942,1
16,124,1,20,32,0.625,217,3,1,100.651,190,314,4,27,0,0,1,3,25,18,0,7,0.0,2,2,1.0,1232,41,201,1,27,39,0.6923076923076923,249,2,1,92.788,248,449,3,1,3,1,2,6,55,31,6,14,0.429,2,3,0.667,2368,1
25,95,2,33,48,0.6875,325,1,1,85.851,313,408,2,12,1,0,1,5,60,23,5,15,0.333,0,0,0.0,2101,32,111,0,20,34,0.5882352941176471,264,4,0,122.672,239,350,3,25,1,0,0,1,10,19,8,17,0.471,0,1,0.0,1842,1
22,95,0,29,46,0.6304347826086957,285,2,2,76.812,275,370,1,10,2,1,3,10,56,23,13,17,0.765,0,0,0.0,1944,34,139,3,21,28,0.75,195,3,0,129.315,195,334,0,0,0,0,0,6,46,25,6,10,0.6,1,1,1.0,1656,0
37,135,0,10,24,0.4166666666666667,189,0,2,34.896,164,299,2,25,1,0,2,2,20,15,4,14,0.286,0,0,0.0,1951,25,117,1,19,27,0.7037037037037037,195,0,2,59.954,171,288,4,24,4,1,3,1,4,14,4,13,0.308,1,2,0.5,1649,1
39,180,3,19,31,0.6129032258064516,223,1,1,80.444,223,403,0,0,0,0,1,7,60,25,3,12,0.25,2,2,1.0,2157,16,44,1,25,44,0.5681818181818182,243,1,1,70.549,231,275,1,12,2,1,2,5,56,16,7,13,0.538,0,2,0.0,1443,1
13,32,0,24,36,0.6666666666666666,343,3,3,90.394,333,365,1,10,0,0,3,3,30,19,3,10,0.3,1,2,0.5,1193,37,99,0,30,40,0.75,371,4,0,136.562,363,462,2,8,2,1,1,5,25,24,9,17,0.529,3,3,1.0,2407,0
25,63,1,23,39,0.5897435897435898,198,1,1,70.246,198,261,0,0,1,0,1,10,92,22,7,14,0.5,0,0,0.0,1734,29,112,1,16,29,0.5517241379310345,216,0,2,50.359,191,303,4,25,1,1,3,8,69,23,3,13,0.231,1,2,0.5,1866,1
32,98,3,25,39,0.6410256410256411,313,0,1,78.259,300,398,2,13,1,0,1,6,20,22,8,17,0.471,2,2,1.0,2068,15,59,1,29,44,0.6590909090909091,371,3,1,105.398,371,430,1,0,1,1,2,6,55,23,7,11,0.636,0,0,0.0,1532,0
22,75,0,15,28,0.5357142857142857,165,1,2,53.423,145,220,4,20,1,0,2,7,55,12,1,12,0.083,0,3,0.0,1554,37,129,3,15,23,0.6521739130434783,168,1,0,101.359,148,277,2,20,0,0,0,6,45,18,5,14,0.357,2,2,1.0,2046,0
27,92,1,28,38,0.7368421052631579,335,4,0,135.307,320,412,2,15,0,0,0,4,46,25,7,14,0.5,3,3,1.0,1900,27,263,2,30,41,0.7317073170731707,366,4,1,122.612,344,607,2,22,1,1,2,7,73,31,6,10,0.6,0,0,0.0,1910,0
24,86,0,31,42,0.7380952380952381,280,2,1,97.321,251,337,3,29,1,1,2,8,50,24,8,15,0.533,2,2,1.0,2010,26,132,0,12,19,0.631578947368421,112,1,1,74.89,108,240,1,4,0,0,1,4,30,16,7,11,0.636,0,0,0.0,1590,0
18,194,1,21,40,0.525,213,2,0,84.688,170,364,6,43,4,1,1,3,20,19,3,12,0.25,1,3,0.333,1410,37,182,2,16,27,0.5925925925925926,186,1,0,92.515,173,355,3,13,2,0,0,12,132,17,6,16,0.375,0,0,0.0,2190,0
22,115,0,21,44,0.4772727272727273,186,0,1,50.0,148,263,3,38,1,0,1,7,80,13,2,17,0.118,2,3,0.667,1915,25,110,0,20,29,0.6896551724137931,200,3,2,94.037,192,302,2,8,0,0,2,5,25,18,1,9,0.111,0,0,0.0,1685,0
21,94,1,16,35,0.45714285714285713,160,0,2,35.417,107,201,5,53,1,0,2,6,76,13,7,17,0.412,0,0,0.0,1897,35,158,2,17,28,0.6071428571428571,166,2,0,101.19,166,324,0,0,0,0,0,0,0,21,5,12,0.417,0,0,0.0,1703,0
37,122,0,23,33,0.696969696969697,268,3,0,124.306,268,390,0,0,0,0,0,7,63,24,5,13,0.385,1,1,1.0,2275,19,113,0,19,38,0.5,198,2,1,72.039,198,311,0,0,0,0,1,6,34,17,4,12,0.333,0,1,0.0,1325,1
23,84,0,14,27,0.5185185185185185,122,2,1,73.38,122,206,0,0,0,0,1,4,39,20,4,9,0.444,0,0,0.0,1335,46,245,1,21,26,0.8076923076923077,225,2,0,128.365,221,466,1,4,2,1,1,8,68,27,9,14,0.643,1,1,1.0,2265,0
35,261,3,9,24,0.375,188,2,0,93.75,177,438,1,11,0,0,0,7,43,22,7,13,0.538,1,1,1.0,1583,27,97,0,34,54,0.6296296296296297,266,1,2,65.818,247,344,3,19,3,2,4,6,36,27,6,15,0.4,3,3,1.0,2017,1
26,96,1,25,43,0.5813953488372093,359,2,1,91.134,346,442,3,13,0,0,1,7,75,27,4,13,0.308,1,2,0.5,1958,22,160,1,20,30,0.6666666666666666,187,2,1,91.944,165,325,3,22,2,2,3,9,62,17,3,10,0.3,0,0,0.0,1642,1
27,96,1,23,34,0.6764705882352942,283,4,0,132.353,283,379,0,0,0,0,0,5,40,22,7,12,0.583,0,0,0.0,1734,22,79,0,29,39,0.7435897435897436,309,2,0,114.156,286,365,3,23,2,1,1,6,55,20,6,14,0.429,0,1,0.0,1866,1
25,94,1,32,49,0.6530612244897959,268,2,3,67.389,268,362,0,0,2,0,3,8,69,23,13,18,0.722,0,0,0.0,2197,23,82,1,18,31,0.5806451612903226,220,2,0,101.546,210,292,2,10,1,0,0,7,73,15,5,13,0.385,0,1,0.0,1403,1
21,64,1,25,36,0.6944444444444444,340,1,0,108.565,322,386,2,18,0,0,0,5,50,21,3,10,0.3,0,1,0.0,1755,26,66,2,31,42,0.7380952380952381,338,1,0,105.06,322,388,2,16,2,1,1,8,53,26,7,14,0.5,1,2,0.5,1845,1
