team1_rush_att,team1_rush_yds,team1_rush_tds,team1_pass_cmp,team1_pass_att,team1_pass_cmp_pct,team1_pass_yds,team1_pass_tds,team1_pass_int,team1_passer_rating,team1_net_pass_yds,team1_total_yds,team1_times_sacked,team1_yds_sacked_for,team1_fumbles,team1_fumbles_lost,team1_turnovers,team1_penalties,team1_penalty_yds,team1_first_downs,team1_third_down_conv,team1_third_down_att,team1_third_down_conv_pct,team1_fourth_down_conv,team1_fourth_down_att,team1_fourth_down_conv_pct,team1_time_of_possession,team2_rush_att,team2_rush_yds,team2_rush_tds,team2_pass_cmp,team2_pass_att,team2_pass_cmp_pct,team2_pass_yds,team2_pass_tds,team2_pass_int,team2_passer_rating,team2_net_pass_yds,team2_total_yds,team2_times_sacked,team2_yds_sacked_for,team2_fumbles,team2_fumbles_lost,team2_turnovers,team2_penalties,team2_penalty_yds,team2_first_downs,team2_third_down_conv,team2_third_down_att,team2_third_down_conv_pct,team2_fourth_down_conv,team2_fourth_down_att,team2_fourth_down_conv_pct,team2_time_of_possession,team1_win
24,58,0,30,37,0.8108108108108109,310,2,0,119.595,284,342,4,26,3,1,1,4,35,21,3,12,0.25,3,4,0.75,2117,17,121,1,25,39,0.6410256410256411,269,2,0,101.335,250,371,2,19,0,0,0,5,78,19,5,11,0.455,1,1,1.0,1483,0
25,134,2,26,50,0.52,333,2,2,69.833,319,453,2,14,0,0,2,5,40,29,8,16,0.5,1,1,1.0,1809,27,108,0,25,36,0.6944444444444444,277,3,1,108.218,273,381,1,4,3,2,3,7,64,21,6,13,0.462,1,1,1.0,1791,0
35,248,1,18,22,0.8181818181818182,217,2,0,138.068,209,457,1,8,2,0,0,6,43,24,2,8,0.25,1,1,1.0,2019,19,107,1,22,31,0.7096774193548387,239,2,0,114.852,215,322,4,24,0,0,0,4,50,19,6,11,0.545,0,0,0.0,1581,1
22,135,0,20,31,0.6451612903225806,175,0,3,39.785,168,303,2,7,2,2,5,7,59,15,2,9,0.222,0,1,0.0,1601,37,220,1,17,23,0.7391304347826086,156,4,0,131.522,156,376,0,0,1,0,0,4,35,22,7,13,0.538,1,2,0.5,1999,0
23,119,1,23,34,0.6764705882352942,215,2,0,104.412,186,305,5,29,2,1,1,14,114,17,3,14,0.214,0,2,0.0,1827,32,114,3,32,52,0.6153846153846154,365,0,2,66.587,342,456,4,23,3,2,4,8,65,34,6,13,0.462,1,1,1.0,2263,0
22,70,0,27,42,0.6428571428571429,217,1,1,75.198,189,259,4,28,3,2,3,2,15,15,9,19,0.474,0,1,0.0,1825,37,141,1,12,24,0.5,139,1,0,81.771,131,272,1,8,2,0,0,6,35,15,8,16,0.5,0,0,0.0,1775,0
24,88,2,25,40,0.625,241,2,0,95.938,228,316,1,13,1,0,0,6,55,15,2,15,0.133,1,1,1.0,1931,24,71,1,17,42,0.40476190476190477,206,1,3,34.425,192,263,3,14,5,1,4,8,71,16,2,13,0.154,1,2,0.5,1669,1
39,134,1,22,30,0.7333333333333333,212,2,0,114.861,205,339,1,7,2,1,1,6,52,26,6,14,0.429,4,5,0.8,2011,23,77,1,24,40,0.6,284,2,0,98.333,274,351,1,10,0,0,0,5,54,25,5,12,0.417,1,2,0.5,1589,1
32,130,0,14,25,0.56,178,1,0,91.75,175,305,1,3,1,0,0,5,35,15,3,12,0.25,0,1,0.0,1855,22,73,1,22,35,0.6285714285714286,273,1,0,96.488,250,323,4,23,3,2,2,8,65,17,5,14,0.357,1,2,0.5,1745,1
24,107,0,15,27,0.5555555555555556,170,1,2,56.096,121,228,7,49,3,2,4,2,10,16,3,11,0.273,0,1,0.0,1629,36,146,2,18,24,0.75,202,2,0,127.431,193,339,1,9,1,0,0,1,10,20,5,12,0.417,0,0,0.0,1971,0
19,65,0,19,33,0.5757575757575758,187,1,1,71.149,174,239,2,13,2,0,1,8,58,15,4,11,0.364,0,1,0.0,1577,29,198,1,28,39,0.717948717948718,358,4,1,123.665,353,551,2,5,2,0,1,8,49,33,9,12,0.75,0,1,0.0,2023,0
20,67,1,31,39,0.7948717948717948,379,1,0,115.705,356,423,3,23,1,1,1,5,29,22,7,13,0.538,0,0,0.0,1937,20,61,1,27,38,0.7105263157894737,399,1,0,113.816,372,433,4,27,1,0,0,4,58,21,5,12,0.417,0,1,0.0,1663,1
35,188,1,16,20,0.8,239,5,0,156.042,239,427,0,0,0,0,0,8,57,17,6,12,0.5,1,1,1.0,1731,25,116,1,22,38,0.5789473684210527,269,1,1,77.632,254,370,2,15,0,0,1,5,63,18,4,13,0.308,0,1,0.0,1869,1
17,70,0,24,41,0.5853658536585366,286,1,0,88.059,265,335,4,21,2,1,1,5,45,16,6,14,0.429,1,2,0.5,1642,28,133,0,21,30,0.7,286,3,1,119.583,262,395,4,24,1,1,2,4,36,22,7,12,0.583,0,0,0.0,1958,0
33,154,2,22,30,0.7333333333333333,232,2,0,117.639,232,386,0,0,1,0,0,4,30,22,6,12,0.5,1,1,1.0,2041,18,101,1,26,44,0.5909090909090909,238,2,2,70.076,224,325,2,14,1,1,3,9,68,20,6,12,0.5,1,2,0.5,1559,1
34,179,1,16,29,0.5517241379310345,220,2,0,102.658,216,395,2,4,1,0,0,2,25,22,4,12,0.333,1,1,1.0,1964,24,57,0,14,29,0.4827586206896552,153,1,0,75.79,150,207,1,3,1,0,0,8,45,12,3,14,0.214,1,1,1.0,1636,1
42,176,1,14,17,0.8235294117647058,248,3,0,158.333,237,413,2,11,0,0,0,7,111,20,6,12,0.5,1,2,0.5,2095,13,34,0,27,40,0.675,310,2,1,96.875,297,331,3,13,2,2,3,4,32,21,6,10,0.6,0,0,0.0,1505,1
27,138,2,21,34,0.6176470588235294,280,2,0,107.475,264,402,2,16,0,0,0,4,46,21,5,13,0.385,1,2,0.5,1441,27,126,1,29,50,0.58,470,3,4,76.25,450,576,6,20,1,0,4,11,75,29,10,18,0.556,2,2,1.0,2159,1
21,74,0,22,36,0.6111111111111112,180,2,1,80.787,163,237,2,17,0,0,1,7,52,17,3,13,0.231,1,1,1.0,1668,31,168,2,24,36,0.6666666666666666,257,2,1,94.329,253,421,1,4,3,1,2,8,60,25,6,13,0.462,1,1,1.0,1932,0
30,189,1,23,34,0.6764705882352942,262,2,1,97.917,222,411,5,40,3,1,2,10,83,22,4,12,0.333,1,1,1.0,1961,18,49,0,24,34,0.7058823529411765,303,4,1,125.0,291,340,2,12,0,0,1,7,50,20,3,10,0.3,1,1,1.0,1639,0
33,182,1,20,32,0.625,178,1,0,87.76,178,360,0,0,1,1,1,8,90,20,6,15,0.4,0,0,0.0,2018,14,37,0,30,47,0.6382978723404256,316,1,2,72.651,266,303,7,50,0,0,2,11,102,18,2,14,0.143,3,4,0.75,1582,1
40,222,2,22,31,0.7096774193548387,239,3,0,125.605,239,461,0,0,0,0,0,10,77,28,9,13,0.692,0,0,0.0,2190,19,103,1,21,28,0.75,244,3,0,136.607,244,347,0,0,1,1,1,10,79,19,4,8,0.5,1,2,0.5,1410,1
19,106,2,18,30,0.6,286,1,0,102.917,253,359,3,33,1,1,1,2,10,16,2,9,0.222,0,0,0.0,1550,34,135,0,20,36,0.5555555555555556,307,3,0,111.69,281,416,5,26,0,0,0,2,15,23,8,18,0.444,1,1,1.0,2050,0
21,88,0,23,40,0.575,252,2,1,82.5,233,321,3,19,1,1,2,9,62,20,6,14,0.429,0,0,0.0,1661,31,107,0,14,28,0.5,190,1,0,83.929,160,267,4,30,2,0,0,5,59,16,5,14,0.357,0,0,0.0,1939,1
22,85,1,31,41,0.7560975609756098,359,2,1,107.673,338,423,4,21,2,1,2,6,54,27,5,10,0.5,2,3,0.667,1883,29,106,1,19,24,0.7916666666666666,164,1,1,91.667,164,270,0,0,0,0,1,7,64,17,4,9,0.444,0,0,0.0,1717,0
19,46,0,24,41,0.5853658536585366,313,0,1,72.51,287,333,3,26,3,1,2,6,51,16,4,14,0.286,0,2,0.0,1690,25,76,1,29,45,0.6444444444444445,324,0,0,85.787,311,387,2,13,1,0,0,5,33,22,5,14,0.357,0,0,0.0,1910,0
32,143,1,16,22,0.7272727272727273,262,3,0,151.894,262,405,0,0,1,0,0,3,23,18,5,12,0.417,0,0,0.0,1714,23,102,0,17,24,0.7083333333333334,179,0,0,92.188,140,242,8,39,4,0,0,6,40,14,3,12,0.25,0,1,0.0,1886,1
15,79,1,30,46,0.6521739130434783,306,1,1,82.337,287,366,3,19,0,0,1,10,147,20,5,13,0.385,2,2,1.0,1624,24,154,1,26,38,0.6842105263157895,350,4,1,121.601,337,491,2,13,0,0,1,7,50,25,10,13,0.769,0,0,0.0,1976,0
21,82,0,24,41,0.5853658536585366,243,4,2,87.754,219,301,3,24,1,0,2,8,49,23,5,12,0.417,1,2,0.5,1740,32,179,4,19,25,0.76,247,2,0,133.25,228,407,2,19,1,0,0,9,84,22,4,10,0.4,0,1,0.0,1860,0
23,128,1,18,22,0.8181818181818182,164,1,1,93.939,155,283,1,9,1,1,2,3,15,17,3,8,0.375,1,1,1.0,1395,24,66,0,25,36,0.6944444444444444,199,0,0,82.986,143,209,10,56,1,1,1,8,66,18,4,15,0.267,3,3,1.0,2205,1
27,113,1,29,48,0.6041666666666666,292,2,0,91.667,282,395,1,10,0,0,0,8,103,27,10,16,0.625,1,1,1.0,2189,16,61,1,24,38,0.631578947368421,218,0,0,78.618,204,265,2,14,1,0,0,5,25,18,4,12,0.333,0,1,0.0,1411,1
25,64,2,12,20,0.6,135,1,1,76.042,126,190,1,9,2,0,1,14,129,11,3,11,0.273,0,0,0.0,1557,28,98,1,31,49,0.6326530612244898,188,0,3,45.281,166,264,4,22,1,1,4,10,163,22,6,18,0.333,1,3,0.333,2043,1
25,102,1,30,43,0.6976744186046512,308,2,1,95.882,286,388,2,22,0,0,1,4,20,26,5,13,0.385,2,3,0.667,1851,24,139,2,23,32,0.71875,375,3,1,129.036,360,499,2,15,0,0,1,11,86,27,6,10,0.6,0,0,0.0,1749,0
21,80,0,21,39,0.5384615384615384,229,0,4,31.838,202,282,4,27,0,0,4,5,45,15,2,13,0.154,0,2,0.0,1894,27,64,0,15,24,0.625,139,0,0,78.299,104,168,4,35,0,0,0,5,55,7,3,16,0.188,2,2,1.0,1706,0
32,154,0,26,39,0.6666666666666666,235,2,1,89.156,202,356,4,33,1,0,1,10,83,25,4,15,0.267,3,3,1.0,2141,22,160,1,13,26,0.5,228,2,0,105.929,215,375,2,13,0,0,0,12,105,18,2,9,0.222,0,0,0.0,1459,0
20,75,1,26,42,0.6190476190476191,290,1,0,90.377,273,348,2,17,1,1,1,8,50,19,5,14,0.357,2,2,1.0,1655,33,98,0,17,24,0.7083333333333334,213,2,0,125.868,192,290,4,21,0,0,0,7,60,17,4,13,0.308,0,1,0.0,1945,0
34,141,2,25,36,0.6944444444444444,346,4,0,137.037,346,487,0,0,1,1,1,2,20,31,7,12,0.583,2,2,1.0,2021,19,92,1,28,40,0.7,391,3,1,115.729,391,483,0,0,0,0,1,4,32,23,3,8,0.375,0,2,0.0,1579,1
25,117,0,24,43,0.5581395348837209,259,2,0,89.196,250,367,1,9,2,1,1,7,63,22,6,13,0.462,0,1,0.0,1954,31,123,3,23,36,0.6388888888888888,331,1,0,102.894,310,433,2,21,0,0,0,5,30,28,4,11,0.364,0,1,0.0,1646,0
19,72,0,21,32,0.65625,243,2,1,96.224,225,297,5,18,1,1,2,6,52,18,5,11,0.455,0,1,0.0,1534,36,125,2,21,29,0.7241379310344828,240,2,0,119.899,215,340,4,25,2,2,2,3,20,24,11,14,0.786,0,0,0.0,2066,0
30,138,1,23,27,0.8518518518518519,325,5,0,156.404,319,457,1,6,1,0,0,1,24,25,8,11,0.727,0,0,0.0,1835,22,95,1,23,29,0.7931034482758621,193,2,1,103.017,147,242,5,46,2,1,2,5,42,18,4,11,0.364,1,1,1.0,1765,1
29,211,1,17,21,0.8095238095238095,216,3,1,129.266,216,427,0,0,1,0,1,7,38,19,4,8,0.5,0,0,0.0,1717,19,71,0,38,52,0.7307692307692307,330,2,0,102.244,311,382,2,19,4,2,2,1,5,25,5,14,0.357,2,4,0.5,1883,1
22,54,2,23,30,0.7666666666666667,355,3,0,148.611,348,402,1,7,0,0,0,6,46,20,4,10,0.4,0,0,0.0,1680,24,76,1,25,42,0.5952380952380952,274,2,2,74.901,229,305,6,45,3,1,3,6,41,24,4,15,0.267,4,5,0.8,1920,1
16,110,1,14,23,0.6086956521739131,198,1,2,66.938,174,284,4,24,0,0,2,4,26,13,0,6,0.0,1,2,0.5,1214,47,244,3,22,27,0.8148148148148148,265,3,0,144.599,265,509,0,0,0,0,0,1,5,33,7,12,0.583,1,1,1.0,2386,0
23,81,1,21,29,0.7241379310344828,285,3,1,123.491,285,366,0,0,0,0,1,7,45,17,6,11,0.545,0,0,0.0,1490,34,91,1,27,39,0.6923076923076923,324,2,0,111.485,324,415,0,0,1,1,1,8,61,24,9,17,0.529,1,1,1.0,2110,1
25,94,1,22,39,0.5641025641025641,208,1,2,58.494,166,260,5,42,1,0,2,3,30,21,7,14,0.5,1,2,0.5,1907,23,118,1,21,28,0.75,249,2,0,125.446,212,330,5,37,1,0,0,8,63,20,4,11,0.364,0,0,0.0,1693,0
25,116,0,19,27,0.7037037037037037,178,1,0,100.54,170,286,3,8,0,0,0,8,52,15,5,13,0.385,0,0,0.0,1728,24,103,0,29,41,0.7073170731707317,406,0,2,81.961,398,501,2,8,4,2,4,5,50,29,6,10,0.6,0,0,0.0,1872,1
46,212,2,16,26,0.6153846153846154,247,2,0,118.59,239,451,1,8,1,0,0,4,30,23,8,16,0.5,1,1,1.0,2362,18,83,1,17,34,0.5,135,0,2,35.784,116,199,3,19,0,0,2,1,10,12,1,12,0.083,2,3,0.667,1238,1
19,40,1,23,43,0.5348837209302325,267,0,0,72.529,244,284,3,23,0,0,0,4,31,16,3,15,0.2,2,3,0.667,1623,36,150,2,17,25,0.68,249,2,0,126.917,235,385,2,14,3,0,0,4,35,23,5,12,0.417,0,0,0.0,1977,0
22,114,0,24,37,0.6486486486486487,243,0,0,83.502,203,317,4,40,1,1,1,6,55,16,5,15,0.333,1,3,0.333,1870,26,113,0,18,26,0.6923076923076923,223,2,1,105.128,222,335,1,1,0,0,1,6,70,16,2,10,0.2,1,1,1.0,1730,0
25,195,2,19,28,0.6785714285714286,199,2,0,112.054,182,377,2,17,1,1,1,6,45,21,4,10,0.4,1,2,0.5,1672,23,131,0,23,37,0.6216216216216216,213,0,1,66.61,163,294,6,50,1,1,2,3,10,19,4,14,0.286,3,4,0.75,1928,1
34,273,1,17,26,0.6538461538461539,176,3,0,123.237,141,414,4,35,1,1,1,7,56,29,2,9,0.222,0,1,0.0,1837,23,149,2,28,39,0.717948717948718,318,2,0,112.981,307,456,2,11,0,0,0,10,102,25,5,10,0.5,0,0,0.0,1763,0
28,171,2,26,36,0.7222222222222222,270,1,0,102.778,239,410,4,31,2,0,0,5,37,23,8,16,0.5,1,1,1.0,2002,16,71,0,32,44,0.7272727272727273,360,2,1,102.462,350,421,2,10,0,0,1,0,0,23,4,10,0.4,0,2,0.0,1598,1
29,124,1,27,39,0.6923076923076923,250,1,2,73.665,250,374,0,0,0,0,2,10,97,24,8,13,0.615,0,0,0.0,2054,23,97,0,19,31,0.6129032258064516,188,3,0,110.685,180,277,1,8,0,0,0,8,78,17,5,12,0.417,0,0,0.0,1546,0
35,173,1,21,31,0.6774193548387096,225,2,0,110.282,205,378,3,20,2,1,1,6,30,23,6,15,0.4,2,2,1.0,2058,13,48,1,21,30,0.7,332,2,0,128.75,311,359,5,21,0,0,0,5,80,14,3,11,0.273,0,0,0.0,1542,1
29,132,2,22,32,0.6875,208,0,0,86.458,191,323,2,17,1,0,0,2,20,20,7,13,0.538,0,0,0.0,1917,18,80,0,24,34,0.7058823529411765,291,1,1,94.118,274,354,3,17,0,0,1,2,15,19,6,12,0.5,0,0,0.0,1683,1
26,94,1,23,37,0.6216216216216216,220,1,0,87.669,215,309,1,5,0,0,0,1,5,20,4,12,0.333,0,0,0.0,1900,16,56,0,25,38,0.6578947368421053,357,3,1,111.404,331,387,3,26,0,0,1,2,15,20,5,11,0.455,0,0,0.0,1700,1
16,48,1,19,37,0.5135135135135135,211,2,0,86.655,207,255,1,4,0,0,0,7,58,15,6,14,0.429,0,1,0.0,1311,53,267,2,13,19,0.6842105263157895,150,0,1,70.066,136,403,3,14,1,0,1,5,31,23,8,16,0.5,0,1,0.0,2289,0
28,102,2,24,32,0.75,295,3,0,134.245,295,397,0,0,2,0,0,7,60,26,5,10,0.5,0,0,0.0,1876,27,91,0,21,29,0.7241379310344828,203,1,2,74.353,176,267,5,27,1,0,2,8,112,16,6,14,0.429,0,0,0.0,1724,1
29,124,2,18,39,0.46153846153846156,189,1,2,47.917,154,278,5,35,1,0,2,6,43,23,6,15,0.4,1,1,1.0,1857,31,139,0,16,24,0.6666666666666666,208,1,2,72.917,181,320,3,27,2,1,3,7,40,19,4,11,0.364,0,0,0.0,1743,0
43,179,1,10,18,0.5555555555555556,104,0,0,72.454,64,243,6,40,2,1,1,11,111,15,6,18,0.333,0,0,0.0,2260,11,26,1,27,47,0.574468085106383,314,2,3,65.381,297,323,2,17,0,0,3,3,15,19,3,11,0.273,0,2,0.0,1340,0
30,151,2,25,37,0.6756756756756757,366,2,4,78.041,359,510,1,7,1,0,4,4,40,31,6,9,0.667,1,2,0.5,1927,31,163,2,17,18,0.9444444444444444,231,2,0,155.787,196,359,4,35,2,0,0,8,60,19,4,9,0.444,0,0,0.0,1673,0
31,154,0,9,20,0.45,136,3,2,67.917,128,282,1,8,1,0,2,7,62,13,3,11,0.273,0,0,0.0,1439,33,152,0,19,31,0.6129032258064516,192,2,0,100.47,173,325,4,19,1,0,0,4,20,19,5,15,0.333,0,0,0.0,2161,0
19,108,3,20,33,0.6060606060606061,217,0,0,79.987,217,325,0,0,0,0,0,7,43,16,3,10,0.3,1,2,0.5,1331,26,95,0,28,43,0.6511627906976745,401,2,2,91.328,384,479,3,17,0,0,2,14,120,26,9,15,0.6,0,0,0.0,2269,1
37,173,2,23,32,0.71875,373,4,0,150.13,373,546,0,0,0,0,0,8,69,28,6,11,0.545,1,1,1.0,2254,12,58,1,19,33,0.5757575757575758,156,0,3,31.881,138,196,3,18,0,0,3,6,49,13,3,10,0.3,0,2,0.0,1346,1
39,148,0,20,31,0.6451612903225806,165,1,2,61.895,160,308,1,5,1,1,3,5,46,24,6,12,0.5,0,0,0.0,2069,14,22,0,30,46,0.6521739130434783,262,2,2,76.54,246,268,2,16,1,1,3,4,50,19,5,12,0.417,1,1,1.0,1531,1
20,98,0,33,46,0.717391304347826,478,6,3,117.572,448,546,3,30,2,2,5,13,135,27,5,10,0.5,1,1,1.0,1777,21,76,1,31,49,0.6326530612244898,413,4,0,117.134,379,455,5,34,3,2,2,8,60,29,5,14,0.357,1,1,1.0,1823,0
15,38,0,28,38,0.7368421052631579,238,2,0,107.127,226,264,4,12,1,1,1,3,20,19,3,10,0.3,0,0,0.0,1634,24,111,2,28,38,0.7368421052631579,236,0,2,67.434,222,333,2,14,0,0,2,5,54,17,5,14,0.357,1,2,0.5,1966,1
20,80,1,24,38,0.631578947368421,268,2,3,68.75,251,331,3,17,2,0,3,4,25,18,4,11,0.364,0,0,0.0,1597,34,146,2,22,31,0.7096774193548387,289,2,0,121.573,258,404,4,31,1,0,0,4,30,20,6,14,0.429,0,1,0.0,2003,0
31,150,0,15,22,0.6818181818181818,171,4,1,111.932,162,312,2,9,1,0,1,3,19,19,5,11,0.455,0,0,0.0,1741,16,26,0,35,47,0.7446808510638298,377,2,1,102.881,340,366,6,37,5,3,4,2,26,21,5,15,0.333,4,6,0.667,1859,1
35,167,2,8,19,0.42105263157894735,160,1,0,89.803,160,327,0,0,2,0,0,13,80,18,2,10,0.2,0,0,0.0,1638,39,226,2,12,23,0.5217391304347826,127,1,2,46.83,107,333,3,20,0,0,2,10,90,25,5,13,0.385,0,0,0.0,1962,1
28,75,1,22,31,0.7096774193548387,339,2,0,128.293,322,397,2,17,1,0,0,4,36,21,6,14,0.429,2,2,1.0,1826,27,220,1,25,30,0.8333333333333334,256,2,1,110.556,256,476,0,0,5,0,1,3,30,26,3,8,0.375,0,1,0.0,1774,1
20,129,1,27,46,0.5869565217391305,255,2,1,79.529,243,372,1,12,1,1,2,13,96,25,4,12,0.333,2,4,0.5,1676,35,84,1,19,26,0.7307692307692307,258,4,0,143.91,258,342,0,0,0,0,0,7,61,24,5,10,0.5,1,1,1.0,1924,0
36,215,1,20,31,0.6451612903225806,283,2,0,115.39,283,498,0,0,0,0,0,11,105,25,5,12,0.417,1,1,1.0,2066,15,74,0,26,45,0.5777777777777777,276,1,1,73.935,264,338,2,12,0,0,1,8,47,18,6,14,0.429,0,1,0.0,1534,1
29,127,1,20,28,0.7142857142857143,236,1,0,108.631,214,341,3,22,1,0,0,7,46,19,3,11,0.273,1,1,1.0,1958,18,126,1,26,37,0.7027027027027027,297,1,1,91.836,276,402,2,21,1,0,1,11,91,18,5,12,0.417,0,0,0.0,1642,1
19,67,1,16,34,0.47058823529411764,194,1,0,74.877,182,249,3,12,1,1,1,4,24,13,3,13,0.231,1,2,0.5,1548,43,242,1,14,25,0.56,178,1,2,58.417,174,416,1,4,1,0,2,6,45,23,8,13,0.615,0,0,0.0,2052,0
24,148,0,18,32,0.5625,221,1,2,62.109,194,342,4,27,1,0,2,8,68,23,1,8,0.125,0,0,0.0,1551,31,108,1,29,38,0.7631578947368421,312,2,0,117.434,304,412,1,8,0,0,0,9,70,25,7,13,0.538,0,0,0.0,2049,0
24,62,0,12,19,0.631578947368421,105,1,1,73.355,87,149,2,18,1,0,1,3,35,10,4,12,0.333,0,1,0.0,1482,30,178,3,28,32,0.875,259,3,0,131.641,236,414,4,23,1,1,1,4,30,30,3,7,0.429,1,1,1.0,2118,0
26,118,0,31,38,0.8157894736842105,347,3,2,109.101,337,455,1,10,2,1,3,7,52,26,4,12,0.333,2,2,1.0,1914,25,113,1,17,25,0.68,204,2,0,119.417,201,314,1,3,2,1,1,10,75,14,4,11,0.364,0,0,0.0,1686,1
23,124,1,15,28,0.5357142857142857,197,2,0,99.851,184,308,2,13,0,0,0,6,50,17,3,11,0.273,0,0,0.0,1500,16,75,0,42,58,0.7241379310344828,464,2,2,92.888,452,527,2,12,4,2,4,5,34,25,5,14,0.357,1,1,1.0,2100,1
29,91,0,29,38,0.7631578947368421,342,3,0,129.496,325,416,2,17,0,0,0,6,55,22,7,14,0.5,0,1,0.0,2077,19,82,1,17,28,0.6071428571428571,198,1,0,94.048,172,254,4,26,1,1,1,4,20,14,2,10,0.2,0,1,0.0,1523,1
34,281,2,19,24,0.7916666666666666,210,2,0,130.903,181,462,4,29,1,0,0,3,53,19,4,11,0.364,1,1,1.0,1798,23,105,0,22,23,0.9565217391304348,303,2,0,147.736,260,365,6,43,2,1,1,7,50,14,4,12,0.333,0,1,0.0,1802,1
19,65,0,18,28,0.6428571428571429,127,1,1,71.577,111,176,2,16,3,0,1,5,48,14,3,11,0.273,0,1,0.0,1387,31,99,0,24,28,0.8571428571428571,249,1,0,115.625,209,308,7,40,3,2,2,8,80,21,7,14,0.5,0,0,0.0,2213,0
15,34,0,16,27,0.5925925925925926,131,1,0,84.028,97,131,3,34,2,1,1,8,82,16,2,9,0.222,0,1,0.0,1221,49,207,1,15,26,0.5769230769230769,167,0,0,76.923,159,366,2,8,4,1,1,9,88,25,7,15,0.467,2,2,1.0,2379,0
31,198,0,18,33,0.5454545454545454,231,2,2,71.654,217,415,2,14,3,1,3,13,120,24,5,13,0.385,0,1,0.0,1977,23,60,0,16,24,0.6666666666666666,137,3,1,103.646,115,175,3,22,1,0,1,8,89,15,2,9,0.222,0,0,0.0,1623,0
25,95,1,20,30,0.6666666666666666,249,2,0,114.444,220,315,4,29,2,1,1,9,69,18,6,13,0.462,0,0,0.0,1794,19,168,0,28,42,0.6666666666666666,300,2,4,63.69,276,444,4,24,1,0,4,7,104,27,3,8,0.375,0,1,0.0,1806,1
32,118,1,27,40,0.675,286,2,2,83.958,258,376,5,28,6,1,3,8,58,23,2,15,0.133,4,5,0.8,2038,29,141,0,20,36,0.5555555555555556,219,2,1,80.671,197,338,3,22,0,0,1,12,107,18,6,17,0.353,2,2,1.0,1993,0
23,111,0,25,37,0.6756756756756757,236,1,1,82.714,202,313,4,34,2,2,3,12,100,20,5,13,0.385,0,0,0.0,1880,34,218,2,12,21,0.5714285714285714,151,1,0,95.536,143,361,2,8,1,1,1,7,60,16,5,13,0.385,0,0,0.0,1720,0
9,31,1,29,43,0.6744186046511628,397,1,3,75.436,397,428,0,0,1,1,4,6,45,20,2,8,0.25,0,2,0.0,1345,39,187,0,22,31,0.7096774193548387,224,1,0,102.083,197,384,4,27,2,0,0,5,77,25,8,16,0.5,0,0,0.0,2255,0
16,41,0,33,52,0.6346153846153846,248,0,1,66.827,224,265,3,24,1,1,2,6,65,19,5,18,0.278,0,3,0.0,1827,27,79,0,18,24,0.75,150,0,0,90.625,132,211,3,18,2,1,1,8,74,11,6,15,0.4,0,0,0.0,1773,0
23,98,1,31,50,0.62,233,1,0,79.833,227,325,1,6,0,0,0,7,43,22,3,14,0.214,2,2,1.0,1946,29,182,2,11,26,0.4230769230769231,149,0,0,61.218,133,315,2,16,3,0,0,7,49,18,5,13,0.385,0,0,0.0,1654,0
26,102,0,20,34,0.5882352941176471,245,1,1,78.676,208,310,4,37,1,1,2,8,54,23,2,12,0.167,0,0,0.0,1904,29,149,2,17,33,0.5151515151515151,207,1,1,68.624,195,344,2,12,1,1,2,7,105,24,5,11,0.455,0,0,0.0,1696,0
28,171,1,29,38,0.7631578947368421,285,3,0,123.246,271,442,3,14,4,3,3,8,74,28,9,12,0.75,0,0,0.0,1846,30,174,1,23,38,0.6052631578947368,295,4,0,119.956,295,469,0,0,1,1,1,11,94,25,6,13,0.462,1,1,1.0,1754,0
22,130,1,20,35,0.5714285714285714,282,2,1,90.417,273,403,3,9,2,0,1,8,75,22,1,11,0.091,0,0,0.0,1598,33,156,0,17,30,0.5666666666666667,128,0,1,53.194,124,280,2,4,0,0,1,11,96,15,3,14,0.214,0,0,0.0,2002,1
13,95,0,32,44,0.7272727272727273,201,1,2,70.36,183,278,2,18,0,0,2,5,55,16,3,12,0.25,1,2,0.5,1599,39,160,2,24,32,0.75,311,1,1,102.474,311,471,0,0,0,0,1,7,60,27,7,14,0.5,1,1,1.0,2001,0
29,168,1,11,17,0.6470588235294118,185,4,0,140.931,163,331,3,22,0,0,0,10,100,21,4,9,0.444,0,0,0.0,1650,23,66,0,30,48,0.625,414,2,1,95.312,386,452,3,28,3,2,3,13,128,24,7,16,0.438,1,2,0.5,1950,1
22,85,1,26,36,0.7222222222222222,299,2,0,115.394,286,371,2,13,0,0,0,5,80,22,6,11,0.545,0,0,0.0,1872,17,65,2,29,45,0.6444444444444445,281,2,1,87.361,271,336,1,10,1,0,1,7,59,23,3,10,0.3,1,1,1.0,1728,1
14,104,1,17,25,0.68,150,0,1,67.083,131,235,3,19,2,0,1,10,69,10,2,10,0.2,0,0,0.0,1241,33,130,1,27,39,0.6923076923076923,306,2,1,98.878,306,436,0,0,3,0,1,5,38,28,7,13,0.538,0,1,0.0,2359,0
20,60,0,25,43,0.5813953488372093,240,1,0,81.541,195,255,4,45,1,1,1,7,67,17,2,12,0.167,2,5,0.4,1840,32,264,4,18,24,0.75,162,0,1,75.347,162,426,1,0,1,0,1,3,30,21,7,11,0.636,0,1,0.0,1760,0
25,138,1,21,32,0.65625,196,2,0,103.125,162,300,4,34,2,0,0,6,37,23,7,13,0.538,0,0,0.0,1751,24,107,0,28,42,0.6666666666666666,262,3,1,97.52,237,344,2,25,3,1,2,13,101,22,3,12,0.25,3,3,1.0,1849,1
